F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-ByteBuffer,F16-long[],F16-long,F16-Boolean,F16-ByteBuffer[][],F16-Token,F16-AbstractType,F16-Object,F16-NA,F16-void,F16-int,F16-boolean,F16-Double,F16-String,F16-Integer,F16-Pair,F16-Long,F16-MessageOut,F16-CommitLogSegment,F16-byte[][],F3-NA,F3-Class,F3-EncryptionOptions,F3-PrintStream,F3-SSTableReader,F3-byte[],F3-DecoratedKey,F3-boolean,F3-arg0.name().toByteBuffer(),F3-char,F3-String,F3-long,F3-InetAddress,F3-int,F3-ByteBuffer,F3-String[],F3-Thread,F3-BitSet,F3-ListenableFutureTask,F3-input,F7-^,F7-++,F7---,F7-%,F7-&,F7-*,F7-+,F7-^=,F7--,F7-/,F7--=,F7-+=,F7-NA,F7-*=,F12-long,F12-int,F12-FixedValueComparator,F12-List<ByteBuffer>,F12-NA,F12-Map<Pair MapType>,F12-TField,F12-Logger,F12-Map<AbstractType SetType>,F12-String,F12-OptionSimple,F12-double,F12-Pattern,F12-DistributionFactory,F12-List<AbstractType>,F12-TStruct,F12-List<ColumnInfo>,F12-UUID,F12-InetAddress,F12-Map<Class<? extends IScheme> SchemeFactory>,F17-abstract,F17-static,F17-final,F17-NA,F2-Class,F2-StringBuilder,F2-NA,F2-Random,F2-TreeSet<CellName>,F2-Integer,F2-ArrayList<String>,F2-SSLFactory,F2-InetAddress,F2-Math,F2-CqlLexer,F2-PrintStream,F2-String,F2-ByteBuffer,F2-Long,F2-System,F2-Cql_Lexer,F2-Boolean,F2-ThreadPoolExecutor,F2-File,F6-java.util.Random,F6-java.io.ByteArrayOutputStream,F6-NA,F6-org.apache.cassandra.db.BufferCell,F6-java.io.FileOutputStream,F6-org.apache.cassandra.cli.MismatchedSetException,F6-java.util.HashMap<java.lang.Class<? extends org.apache.cassandra.thrift.IScheme> org.apache.cassandra.thrift.SchemeFactory>,F6-java.io.PrintStream,F6-org.apache.cassandra.cli.RewriteRuleSubtreeStream,F6-java.io.DataInputStream,F6-org.apache.thrift.protocol.TStruct,F6-java.io.FileReader,F6-java.io.File,F6-java.lang.String,F6-java.lang.StringBuilder,F6-org.apache.cassandra.hadoop.pig.ResourceFieldSchema,F6-org.apache.cassandra.stress.settings.OptionSimple,F6-java.util.concurrent.CountDownLatch,F6-org.apache.thrift.protocol.TField,F6-org.apache.cassandra.db.marshal.DynamicCompositeType.FixedValueComparator,F13-private,F13-NA,F13-public,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-static,F14-final-final,F14-NA,F14-final,F1-size,F1-registerQuery,F1-NA,F1-add,F1-close,F1-compare,F1-pushFollow,F1-assertEquals,F1-write,F1-get,F1-getSSTables,F1-equals,F1-compareTo,F1-predict,F1-value,F1-getLogger,F1-match,F1-count,F1-max,F1-exit,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.io.OutputStreamWriter,F5-org.apache.cassandra.stress.settings.SettingsCommand$Options,F5-AbstractType,F5-OpDistributionFactory,F5-java.io.FilterOutputStream,F5-java.io.FilterInputStream,F5-java.io.InputStreamReader,F5-java.util.EventObject,F5-java.lang.Number,F5-java.lang.RuntimeException,F5-java.io.Reader,F5-java.lang.AbstractStringBuilder,F5-java.io.BufferedReader,F5-java.io.OutputStream,F9-id,F9-dataDir,F9-displayPrefix,F9-max,F9-tries,F9-options,F9-firstInsertedKey,F9-wrapped,F9-key_cache_size,F9-delta,F9-planId,F9-keyspaceName,F9-min,F9-identityDistributions,F9-dclocal_read_repair_chance,F9-NA,F9-truncate,F9-generate,F9-delegate,F9-batchsize,F10-NA,F19-NA,F19-abstract,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-CommonTree,F4-Integer,F4-String[],F4-boolean,F4-InputStream,F4-ByteBuffer,F4-long,F4-SSLContext,F4-List<ColumnDef>,F4-byte[],F4-File,F4-void,F4-Buffer,F4-StringBuilder,F4-int,F4-String,F4-Field,F4-long[],F4-byte,F8-DistributionBoundApache,F8-ColumnFamilyMetricNameFactory,F8-SettingsErrors,F8-NoSpamLogStatement,F8-StressSettings,F8-DistributionOffsetApache,F8-GeneratorConfig,F8-OptionSimple,F8-DistributionInverted,F8-SettingsTransport,F8-SamplerResult<S>,F8-DistributionQuantized,F8-NA,F8-SettingsPopulation,F8-StreamState,F8-SettingsInsert,F8-WriterThread,F8-SeedManager,F8-CfDef,F8-DataOutputStreamPlus,F11-SUPER_COLUMN_FIELD_DESC,F11-IRE_FIELD_DESC,F11-COMPRESSION_FIELD_DESC,F11-NA,F11-NAME_FIELD_DESC,F11-SUCCESS_FIELD_DESC,F11-KEY_FIELD_DESC,F11-schemes,F11-KEYSPACE_FIELD_DESC,F11-logger,F11-START_TOKEN_FIELD_DESC,F11-WHY_FIELD_DESC,F11-COLUMN_PARENT_FIELD_DESC,F11-STRUCT_DESC,F11-COLUMN_FAMILY_FIELD_DESC,F11-COLUMNS_FIELD_DESC,F11-instance,F11-QUERY_FIELD_DESC,F11-UE_FIELD_DESC,F11-ITEM_ID_FIELD_DESC,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-xedin@apache.org,F71-jmckenzie@apache.org,F71-snazy@snazy.de,F71-sylvain@datastax.com,F71-yukim@apache.org,F71-brandonwilliams@apache.org,F71-dbrosius@mebigfatguy.com,F71-johan@apache.org,F71-benedict@apache.org,F71-jakers@gmail.com,F71-marcuse@apache.org,F71-jbellis@apache.org,F71-gdusbabek@apache.org,F71-vijay2win@gmail.com,F71-dbrosius@apache.org,F71-aleksey@apache.org,F71-jake@apache.org,F71-eevans@apache.org,F71-tyler@datastax.com,F71-slebresne@apache.org,F74,F73,F84,F146,category
4559,org/apache/cassandra/io/util,org/apache/cassandra/io/util/DataOutputTest.java,560,true,4,12,3361,6,0,477,1,165,0.9258555133079848,220,19,0.08636363636363636,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,10,STYLE,0.00225140712945591,FE_FLOATING_POINT_EQUALITY,20,3,1,0.005797845048742945,5.13083632632119E-4,5.13083632632119E-5,-1.0,0.3333333333333333,0.007662835249042146,0.048551959114139696,0.05441126630225609,-0.3333333333333333,0.004878048780487805,0.018386491557223265,0.05441126630225609,-0.911504424778761,-1.0,12,2827,560,4559,2586,0.018072289156626505,88,1333,1253,4007,0.023577161420399735,218,13,5,236,2,205,1,0.054718817179371534,3,8805,0,4115,425,-1,13345,4690,0.05622025343000698,218,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1950,13775,5,1735,open
4559,org/apache/cassandra/io/util,org/apache/cassandra/io/util/DataOutputTest.java,560,true,14,12,3361,6,12,477,1,165,0.43346007604562736,220,19,0.08636363636363636,0.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,10,BAD_PRACTICE,0.004878048780487805,OS_OPEN_STREAM_EXCEPTION_PATH,19,3,2,0.005797845048742945,5.13083632632119E-4,1.026167265264238E-4,-1.0,0.07692307692307693,0.00253592561284869,0.2508591065292096,0.27823451313599906,-0.8461538461538461,0.00900562851782364,0.051407129455909945,0.27823451313599906,-0.911504424778761,-1.0,9,2424,490,4156,2586,0.018072289156626505,88,1333,1253,4007,0.023577161420399735,218,13,5,236,2,205,1,0.054718817179371534,3,8805,0,4115,425,-1,13345,4690,0.05622025343000698,218,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1950,13775,5,1735,open
4559,org/apache/cassandra/io/util,org/apache/cassandra/io/util/DataOutputTest.java,560,true,14,12,3361,6,12,477,1,165,0.4220532319391635,220,19,0.08636363636363636,0.2857142857142857,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,10,BAD_PRACTICE,0.004878048780487805,OS_OPEN_STREAM_EXCEPTION_PATH,19,3,2,0.005797845048742945,5.13083632632119E-4,1.026167265264238E-4,-1.0,0.07692307692307693,0.00253592561284869,0.2508591065292096,0.27823451313599906,-0.8461538461538461,0.00900562851782364,0.051407129455909945,0.27823451313599906,-0.911504424778761,-1.0,12,2827,560,4559,2586,0.018072289156626505,88,1333,1253,4007,0.023577161420399735,218,13,5,236,2,205,1,0.054718817179371534,3,8805,0,4115,425,-1,13345,4690,0.05622025343000698,218,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1950,13775,5,1735,open
4559,org/apache/cassandra/io/util,org/apache/cassandra/io/util/DataOutputTest.java,560,true,15,12,3361,6,12,477,1,165,0.5095057034220533,220,19,0.08636363636363636,0.5333333333333333,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,10,BAD_PRACTICE,0.004878048780487805,OS_OPEN_STREAM_EXCEPTION_PATH,19,3,2,0.005797845048742945,5.13083632632119E-4,1.026167265264238E-4,-1.0,0.07692307692307693,0.00253592561284869,0.2508591065292096,0.27823451313599906,-0.8461538461538461,0.00900562851782364,0.051407129455909945,0.27823451313599906,-0.911504424778761,-1.0,9,2424,490,4156,2586,0.018072289156626505,88,1333,1253,4007,0.023577161420399735,218,13,5,236,2,205,1,0.054718817179371534,3,8805,0,4115,425,-1,13345,4690,0.05622025343000698,218,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1950,13775,5,1735,open
4559,org/apache/cassandra/io/util,org/apache/cassandra/io/util/DataOutputTest.java,560,true,15,12,3361,6,12,477,1,165,0.49809885931558934,220,19,0.08636363636363636,0.3333333333333333,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,10,BAD_PRACTICE,0.004878048780487805,OS_OPEN_STREAM_EXCEPTION_PATH,19,3,2,0.005797845048742945,5.13083632632119E-4,1.026167265264238E-4,-1.0,0.07692307692307693,0.00253592561284869,0.2508591065292096,0.27823451313599906,-0.8461538461538461,0.00900562851782364,0.051407129455909945,0.27823451313599906,-0.911504424778761,-1.0,12,2827,560,4559,2586,0.018072289156626505,88,1333,1253,4007,0.023577161420399735,218,13,5,236,2,205,1,0.054718817179371534,3,8805,0,4115,425,-1,13345,4690,0.05622025343000698,218,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1950,13775,5,1735,open
4559,org/apache/cassandra/io/util,org/apache/cassandra/io/util/DataOutputTest.java,560,true,12,12,3361,6,8,477,1,165,0.5817490494296578,220,19,0.08636363636363636,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,10,BAD_PRACTICE,0.004878048780487805,OS_OPEN_STREAM_EXCEPTION_PATH,19,3,1,0.005797845048742945,5.13083632632119E-4,5.13083632632119E-5,-1.0,0.07692307692307693,0.00253592561284869,0.2508591065292096,0.27823451313599906,-0.8461538461538461,0.00900562851782364,0.051407129455909945,0.27823451313599906,-0.911504424778761,-1.0,9,2424,490,4156,2586,0.018072289156626505,88,1333,1253,4007,0.023577161420399735,218,13,5,236,2,205,1,0.054718817179371534,3,8805,0,4115,425,-1,13345,4690,0.05622025343000698,218,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1950,13775,5,1735,open
4559,org/apache/cassandra/io/util,org/apache/cassandra/io/util/DataOutputTest.java,560,true,0,12,3361,6,10,477,1,165,0.7984790874524715,220,19,0.08636363636363636,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,10,PERFORMANCE,0.09193245778611632,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.005797845048742945,5.13083632632119E-4,0.0,0.0,0.23673469387755103,0.012046091906150216,0.2054794520547945,0.06539431999307466,-0.43673469387755104,0.008630393996247656,0.03677298311444653,0.06539431999307466,-0.911504424778761,-1.0,12,2827,560,4559,2586,0.018072289156626505,88,1333,1253,4007,0.023577161420399735,218,13,5,236,2,205,1,0.054718817179371534,3,8805,0,4115,425,-1,13345,4690,0.05622025343000698,218,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1950,13775,5,1735,open
4559,org/apache/cassandra/io/util,org/apache/cassandra/io/util/DataOutputTest.java,560,true,0,12,3361,6,7,477,1,165,0.973384030418251,220,19,0.08636363636363636,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,10,PERFORMANCE,0.09193245778611632,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.005797845048742945,5.13083632632119E-4,0.0,0.0,0.23673469387755103,0.012046091906150216,0.2054794520547945,0.06539431999307466,-0.43673469387755104,0.008630393996247656,0.03677298311444653,0.06539431999307466,-0.911504424778761,-1.0,12,2827,560,4559,2586,0.018072289156626505,88,1333,1253,4007,0.023577161420399735,218,13,5,236,2,205,1,0.054718817179371534,3,8805,0,4115,425,-1,13345,4690,0.05622025343000698,218,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1950,13775,5,1735,open
9372,org/apache/cassandra/io/util,org/apache/cassandra/io/util/FastByteArrayInputStream.java,1507,true,5,10,3361,1,8,477,1,165,0.3034188034188034,73,144,1.9726027397260273,0.6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,2,MALICIOUS_CODE,0.007879924953095686,EI_EXPOSE_REP2,18,2,2,0.005797845048742945,1.026167265264238E-4,1.026167265264238E-4,-1.0,0.0,0.0,0.08247422680412371,0.035203596705220205,-1.0,3.75234521575985E-4,0.002626641651031895,0.035203596705220205,-0.911504424778761,-1.0,3,7640,1507,9372,2586,0.0,88,1333,1253,4007,0.023577161420399735,12,11,11,34,0,1,0,0.0016405863115435894,0,8805,0,4115,425,0,13345,4690,0.05622025343000698,6457,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8189,13775,5,1735,open
9372,org/apache/cassandra/io/util,org/apache/cassandra/io/util/FastByteArrayInputStream.java,1507,true,6,10,3361,1,8,477,1,165,0.37606837606837606,73,144,1.9726027397260273,0.3333333333333333,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,2,MALICIOUS_CODE,0.007879924953095686,EI_EXPOSE_REP2,18,2,2,0.005797845048742945,1.026167265264238E-4,1.026167265264238E-4,-1.0,0.0,0.0,0.08247422680412371,0.035203596705220205,-1.0,3.75234521575985E-4,0.002626641651031895,0.035203596705220205,-0.911504424778761,-1.0,3,7640,1507,9372,2586,0.0,88,1333,1253,4007,0.023577161420399735,12,11,11,34,0,1,0,0.0016405863115435894,0,8805,0,4115,425,0,13345,4690,0.05622025343000698,6457,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8189,13775,5,1735,open
9372,org/apache/cassandra/io/util,org/apache/cassandra/io/util/FastByteArrayOutputStream.java,1507,true,3,14,3361,1,8,477,1,165,0.5827067669172933,92,152,1.6521739130434783,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,1,I18N,0.03864915572232645,DM_DEFAULT_ENCODING,19,1,1,0.005797845048742945,5.13083632632119E-5,5.13083632632119E-5,-1.0,0.10679611650485436,0.04769535300216797,0.09090909090909091,9.026974593019176E-5,-0.7572815533980582,0.001125703564727955,0.005628517823639775,9.026974593019176E-5,-0.911504424778761,-1.0,7,7640,1507,9372,2586,0.0,88,1333,1253,4007,0.023577161420399735,17,245,12,274,0,-228,0,0.08290842229171838,0,8805,0,4115,425,0,13345,4690,0.05622025343000698,1020,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2749,13775,5,1735,open
