F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-StringBuffer,F16-Object,F16-NA,F16-void,F16-int,F16-URL,F16-boolean,F16-URL[],F16-String,F16-Manifest,F16-InputStream,F16-Reader,F16-PrintStream,F16-File,F16-DateFormat,F3-NA,F3-Class,F3-Long,F3-PrintStream,F3-File,F3-Project,F3-byte[],F3-null,F3-boolean,F3-Object,F3-FileInputStream,F3-FileOutputStream,F3-char,F3-nestedTask.getTaskName(),F3-String,F3-long,F3-int,F3-Project.MSG_DEBUG,F3-Path,F3-Locale,F7--,F7-/,F7-&=,F7-++,F7-+=,F7-NA,F7-*,F7-+,F12-long,F12-int,F12-Object,F12-NA,F12-boolean,F12-Vector,F12-String,F12-AssertionFailedError,F12-HandlerType,F12-URL,F12-Reference,F12-File,F12-Mapper,F12-FileUtils,F12-ArrayList,F12-UnparseableExtraFieldData,F12-Union,F12-Path,F12-LinkedHashMap,F12-MailMessage,F17-static,F17-final,F17-static-final,F17-NA,F2-AbstractFileSetTest,F2-Document,F2-Process,F2-NA,F2-StringBuffer,F2-DateFormatFactory,F2-Vector,F2-Properties,F2-Math,F2-Object,F2-String,F2-Iterator,F2-Map,F2-Hashtable,F2-System,F2-List,F2-MockProject,F2-OutputStream,F2-Enumeration,F2-File,F6-java.io.ByteArrayOutputStream,F6-java.io.BufferedWriter,F6-org.apache.tools.zip.ZipLong,F6-NA,F6-java.lang.Long,F6-java.io.InputStreamReader,F6-java.util.Vector,F6-java.io.FileInputStream,F6-java.util.Properties,F6-java.io.PrintStream,F6-java.io.ByteArrayInputStream,F6-org.apache.tools.ant.util.LayoutPreservingProperties,F6-java.lang.Integer,F6-org.apache.tools.ant.types.PatternSet,F6-java.io.FileReader,F6-java.io.File,F6-java.lang.String,F6-java.lang.StringBuffer,F6-org.apache.tools.ant.types.Path,F6-java.io.BufferedReader,F13-private,F13-NA,F13-protected,F13-public,F18-private,F18-NA,F18-public,F14-static-final,F14-static,F14-NA,F1-delete,F1-NA,F1-next,F1-iterator,F1-assertEquals,F1-write,F1-getInstance,F1-get,F1-listFiles,F1-equals,F1-toLowerCase,F1-getProperty,F1-resolveFile,F1-load,F1-createTempFile,F1-log,F1-toString,F1-list,F1-getInputStream,F1-assertTrue,F5-java.util.AbstractMap,F5-DataType,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-Task,F5-java.io.OutputStreamWriter,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.io.FilterInputStream,F5-java.io.InputStreamReader,F5-java.lang.Number,F5-java.io.Reader,F5-java.util.AbstractList,F5-java.lang.RuntimeException,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-EnumeratedAttribute,F5-java.util.HashMap,F9-anonymousSchema,F9-sigalg,F9-ignoreSystemclasses,F9-forceOverwrite,F9-replyto,F9-extDirs,F9-key,F9-keys,F9-todir,F9-genericJarSuffix,F9-dateTime,F9-trim,F9-NA,F9-out,F9-className,F9-path,F9-nowarn,F9-buildfile,F9-dir,F9-length,F10-NA,F10-true,F19-NA,F19-abstract,F19-interface,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-String[],F4-boolean,F4-InputStream,F4-File[],F4-long,F4-StringBuffer,F4-AbstractFileSet,F4-Enumeration,F4-DateFormat,F4-Node,F4-Object,F4-byte[],F4-File,F4-Element,F4-void,F4-String,F4-int,F4-Iterator,F4-SecurityManager,F8-PropertyChecker,F8-ManifestClassPath,F8-GenerateKey,F8-AbstractCvsTask,F8-BFT,F8-Checksum,F8-Touch,F8-Execute,F8-EjbJar,F8-JDBCTask,F8-DirectoryScanner,F8-SchemaValidate,F8-MailMessage,F8-Rmic,F8-Available,F8-NA,F8-ReferenceChecker,F8-AbstractFileSet,F8-AntTypeDefinition,F8-Javac,F11-msg,F11-description,F11-nested,F11-NA,F11-refid,F11-classname,F11-FILE_UTILS,F11-type,F11-error,F11-externalAttributes,F11-unparseableExtra,F11-extraFields,F11-ref,F11-platform,F11-unlessCond,F11-from,F11-name,F11-dir,F11-to,F11-selectorsList,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-kevj@apache.org,F71-dev-null@apache.org,F71-jskeet@apache.org,F71-donaldp@apache.org,F71-antoine@apache.org,F71-jkf@apache.org,F71-stevel@apache.org,F71-jglick@apache.org,F71-bodewig@apache.org,F71-stefano@apache.org,F71-umagesh@apache.org,F71-sbailliez@apache.org,F71-ehatcher@apache.org,F71-costin@apache.org,F71-rubys@apache.org,F71-peterreilly@apache.org,F71-hibou@apache.org,F71-conor@apache.org,F71-mbenson@apache.org,F71-jhm@apache.org,F74,F73,F84,F146,category
10504,org/apache/tools/ant/taskdefs/optional/ejb,org/apache/tools/ant/taskdefs/optional/ejb/BorlandDeploymentTool.java,3632,true,7,24,2837,2,8,253,2,27,0.9874551971326165,295,191,0.6474576271186441,0.2857142857142857,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,5,I18N,0.13784461152882205,DM_DEFAULT_ENCODING,19,1,1,0.042588042588042586,0.004095004095004095,8.19000819000819E-4,-1.0,0.22424242424242424,0.08697887970615244,0.19680851063829788,0.00493577618441296,-0.5515151515151515,0.0,0.030910609857978277,0.00493577618441296,-0.8461538461538461,-1.0,74,11003,3829,11882,0,0.0,0,0,0,0,0.0,1011,642,105,1758,0,369,0,0.09400591058494856,0,13229,0,8668,704,0,22601,4561,0.05954651331347074,1524,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,2403,13497,533,1411,open
10504,org/apache/tools/ant/taskdefs/optional/ejb,org/apache/tools/ant/taskdefs/optional/ejb/BorlandDeploymentTool.java,3632,true,18,24,2837,2,12,253,4,27,0.946236559139785,295,191,0.6474576271186441,0.16666666666666666,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,5,I18N,0.13784461152882205,DM_DEFAULT_ENCODING,19,1,2,0.042588042588042586,0.004095004095004095,0.001638001638001638,-1.0,0.22424242424242424,0.08697887970615244,0.19680851063829788,0.00493577618441296,-0.5515151515151515,0.0,0.030910609857978277,0.00493577618441296,-0.8461538461538461,-1.0,74,11003,3829,11882,0,0.0,0,0,0,0,0.0,1011,642,105,1758,0,369,0,0.09400591058494856,0,13229,0,8668,704,0,22601,4561,0.05954651331347074,1524,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,2403,13497,533,1411,open
10504,org/apache/tools/ant/taskdefs/optional/ejb,org/apache/tools/ant/taskdefs/optional/ejb/BorlandDeploymentTool.java,3632,true,0,24,2837,2,24,253,1,27,0.3763440860215054,295,191,0.6474576271186441,1.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,5,PERFORMANCE,0.020050125313283207,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.042588042588042586,0.004095004095004095,0.0,0.0,0.5833333333333334,0.016203703703703703,0.33613445378151263,0.22039168056584854,0.16666666666666666,0.002506265664160401,0.03341687552213868,0.22039168056584854,-0.8461538461538461,-1.0,80,11396,3931,12275,0,0.0,0,0,0,0,0.0,1011,642,105,1758,0,369,0,0.09400591058494856,0,13229,0,8668,704,0,22601,4561,0.05954651331347074,1524,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,2403,13497,533,1411,open
10938,org/apache/tools/ant/taskdefs/optional/ejb,org/apache/tools/ant/taskdefs/optional/ejb/DescriptorHandler.java,3660,true,3,11,2837,1,8,253,1,27,0.5989717223650386,201,143,0.7114427860696517,0.6666666666666666,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2,MALICIOUS_CODE,0.026733500417710943,EI_EXPOSE_REP,18,2,1,0.042588042588042586,0.001638001638001638,8.19000819000819E-4,-1.0,0.0625,0.008370535714285714,0.22950819672131148,0.1740548406037683,-0.875,0.0,0.011695906432748537,0.1740548406037683,-0.8461538461538461,-1.0,46,12304,4168,13183,0,0.0,0,0,0,0,0.0,772,501,14,1287,0,271,0,0.12759149360534153,0,13229,0,8668,704,0,22601,4561,0.05954651331347074,2489,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,3368,13497,533,1411,open
10938,org/apache/tools/ant/taskdefs/optional/ejb,org/apache/tools/ant/taskdefs/optional/ejb/DescriptorHandler.java,3660,true,30,11,2837,1,8,253,8,27,0.40102827763496146,201,143,0.7114427860696517,0.5333333333333333,14,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2,BAD_PRACTICE,0.004177109440267335,UI_INHERITANCE_UNSAFE_GETRESOURCE,16,2,1,0.042588042588042586,0.001638001638001638,8.19000819000819E-4,-1.0,0.0,0.0,0.3058823529411765,0.4514785612008551,-1.0,0.005012531328320802,0.06265664160401002,0.4514785612008551,-0.8461538461538461,-1.0,42,11658,3992,12537,0,0.0,0,0,0,0,0.0,772,501,14,1287,0,271,0,0.12759149360534153,0,13229,0,8668,704,0,22601,4561,0.05954651331347074,2489,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,3368,13497,533,1411,open
9820,org/apache/tools/ant/taskdefs/optional/ejb,org/apache/tools/ant/taskdefs/optional/ejb/EjbJar.java,3600,true,3,27,2837,5,6,253,1,27,0.5668789808917197,233,320,1.3733905579399142,0.8333333333333334,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,1,BAD_PRACTICE,0.050960735171261484,NM_CONFUSING,19,3,0,0.042588042588042586,8.19000819000819E-4,4.095004095004095E-4,-0.5,0.36065573770491804,0.009223327062617576,0.3058823529411765,0.4514785612008551,-0.2786885245901639,0.005012531328320802,0.06265664160401002,0.4514785612008551,-0.8461538461538461,-1.0,70,12386,4187,13265,0,0.0,0,0,0,0,0.0,1381,701,51,2133,0,680,0,0.13065656540112824,0,13229,0,8668,704,0,22601,4561,0.05954651331347074,2507,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,3386,13497,533,1411,open
10504,org/apache/tools/ant/taskdefs/optional/ejb,org/apache/tools/ant/taskdefs/optional/ejb/BorlandDeploymentTool.java,3632,true,40,24,2837,2,8,253,5,27,0.7598566308243727,295,191,0.6474576271186441,0.525,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,5,STYLE,0.09022556390977443,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.042588042588042586,0.004095004095004095,8.19000819000819E-4,-1.0,0.1111111111111111,0.0032921810699588477,0.24736842105263157,0.45174819247117776,-0.7777777777777778,0.005847953216374269,0.07602339181286549,0.45174819247117776,-0.8461538461538461,-1.0,74,11003,3829,11882,0,0.0,0,0,0,0,0.0,1011,642,105,1758,0,369,0,0.09400591058494856,0,13229,0,8668,704,0,22601,4561,0.05954651331347074,1524,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,2403,13497,533,1411,open
10504,org/apache/tools/ant/taskdefs/optional/ejb,org/apache/tools/ant/taskdefs/optional/ejb/BorlandDeploymentTool.java,3632,true,18,24,2837,2,0,253,4,27,0.956989247311828,295,191,0.6474576271186441,1.0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,5,STYLE,0.09022556390977443,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,2,0.042588042588042586,0.004095004095004095,0.001638001638001638,-1.0,0.1111111111111111,0.0032921810699588477,0.24736842105263157,0.45174819247117776,-0.7777777777777778,0.005847953216374269,0.07602339181286549,0.45174819247117776,-0.8461538461538461,-1.0,3,2507,1876,3386,0,0.0,0,0,0,0,0.0,1011,642,105,1758,0,369,0,0.09400591058494856,0,13229,0,8668,704,0,22601,4561,0.05954651331347074,1524,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2403,13497,533,1411,open
10487,org/apache/tools/ant/taskdefs/optional/ejb,org/apache/tools/ant/taskdefs/optional/ejb/GenericDeploymentTool.java,3632,true,33,33,2837,1,0,253,7,27,0.29800629590766003,497,328,0.6599597585513078,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,6,STYLE,0.09022556390977443,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.042588042588042586,0.004914004914004914,8.19000819000819E-4,-1.0,0.1111111111111111,0.0032921810699588477,0.24736842105263157,0.45174819247117776,-0.7777777777777778,0.005847953216374269,0.07602339181286549,0.45174819247117776,-0.8461538461538461,-1.0,29,8567,3578,9446,0,0.0,0,0,0,0,0.0,1508,1251,86,2845,0,257,0,0.07189874488766426,0,13229,0,8668,704,0,22601,4561,0.05954651331347074,759,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1638,13497,533,1411,open
10487,org/apache/tools/ant/taskdefs/optional/ejb,org/apache/tools/ant/taskdefs/optional/ejb/GenericDeploymentTool.java,3632,true,81,33,2837,1,12,253,25,27,0.8216159496327388,497,328,0.6599597585513078,0.1728395061728395,36,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,6,BAD_PRACTICE,0.06599832915622389,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,16,2,5,0.042588042588042586,0.004914004914004914,0.004095004095004095,-1.0,0.06329113924050633,0.002371414837365807,0.3058823529411765,0.4514785612008551,-0.8734177215189873,0.005012531328320802,0.06265664160401002,0.4514785612008551,-0.8461538461538461,-1.0,96,12304,4168,13183,0,0.0,0,0,0,0,0.0,1508,1251,86,2845,0,257,0,0.07189874488766426,0,13229,0,8668,704,0,22601,4561,0.05954651331347074,759,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1,1,0,1638,13497,533,1411,open
10487,org/apache/tools/ant/taskdefs/optional/ejb,org/apache/tools/ant/taskdefs/optional/ejb/GenericDeploymentTool.java,3632,true,81,33,2837,1,16,253,25,27,0.8184679958027282,497,328,0.6599597585513078,0.13580246913580246,36,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,6,BAD_PRACTICE,0.06599832915622389,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,16,2,5,0.042588042588042586,0.004914004914004914,0.004095004095004095,-1.0,0.06329113924050633,0.002371414837365807,0.3058823529411765,0.4514785612008551,-0.8734177215189873,0.005012531328320802,0.06265664160401002,0.4514785612008551,-0.8461538461538461,-1.0,96,12304,4168,13183,0,0.0,0,0,0,0,0.0,1508,1251,86,2845,0,257,0,0.07189874488766426,0,13229,0,8668,704,0,22601,4561,0.05954651331347074,759,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1,1,0,1638,13497,533,1411,open
10487,org/apache/tools/ant/taskdefs/optional/ejb,org/apache/tools/ant/taskdefs/optional/ejb/GenericDeploymentTool.java,3632,true,81,33,2837,1,12,253,25,27,0.8205666316894019,497,328,0.6599597585513078,0.16049382716049382,36,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,6,BAD_PRACTICE,0.06599832915622389,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,16,2,5,0.042588042588042586,0.004914004914004914,0.004095004095004095,-1.0,0.06329113924050633,0.002371414837365807,0.3058823529411765,0.4514785612008551,-0.8734177215189873,0.005012531328320802,0.06265664160401002,0.4514785612008551,-0.8461538461538461,-1.0,96,12304,4168,13183,0,0.0,0,0,0,0,0.0,1508,1251,86,2845,0,257,0,0.07189874488766426,0,13229,0,8668,704,0,22601,4561,0.05954651331347074,759,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1,1,0,1638,13497,533,1411,open
