F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-float,F16-Thread,F16-JMeterProperty,F16-X509Certificate[],F16-AssertionResult,F16-long,F16-NA,F16-CollectionProperty,F16-void,F16-int,F16-GuiPackage,F16-boolean,F16-PasswordAuthentication,F16-String,F16-Integer,F16-ReportPage,F16-ParamMask,F16-Class<?>,F16-CookieManager,F16-List<HTTPSamplerBase>,F3-NA,F3-((ThroughputController)el).getMaxThroughput(),F3-JMeterTreeNode,F3-StringProperty,F3-CollectionProperty,F3-TextMessage,F3-TestElementProperty,F3-GenericController,F3-HashTree,F3-byte[],F3-boolean,F3-JMeterFileFilter,F3-String,F3-InterleaveControl.IGNORE_SUB_CONTROLLERS,F3-int,F3-URL,F3-Node,F3-String[],F3-Date,F3-Locale,F7--,F7-++,F7-+=,F7-NA,F7-+,F12-long,F12-int,F12-Object,F12-LinkedList<LoopIterationListener>,F12-NA,F12-ThreadLocal<Long>,F12-boolean,F12-JTextField,F12-Logger,F12-String[],F12-String,F12-SamplingStatCalculator,F12-JTree,F12-double,F12-Random,F12-JTextArea,F12-JMeterEngine,F12-RemoteSampleListener,F12-Set<String>,F12-BeanInfo,F17-static,F17-final,F17-NA,F2-StringBuilder,F2-NA,F2-Integer,F2-JTextComponent,F2-JTree,F2-InputStream,F2-DateFormat,F2-Entry<Object Object>,F2-AbstractButton,F2-JFileChooser,F2-Header,F2-ExecutorService,F2-Connection,F2-String,F2-HashTree,F2-MailerModel,F2-Long,F2-System,F2-Authorization,F2-File,F6-java.util.Random,F6-java.util.zip.GZIPInputStream,F6-java.io.ByteArrayOutputStream,F6-NA,F6-java.io.FileWriter,F6-org.apache.jmeter.config.StringProperty,F6-java.io.InputStreamReader,F6-org.apache.jmeter.protocol.http.modifier.TestElementProperty,F6-java.io.PrintWriter,F6-org.apache.jmeter.gui.action.ActionRouter,F6-java.io.File,F6-java.lang.String,F6-java.lang.StringBuilder,F6-org.apache.jmeter.protocol.http.util.CollectionProperty,F6-org.apache.jmeter.protocol.http.sampler.DefaultHttpRequestRetryHandler,F6-java.util.Date,F6-org.apache.jmeter.testelement.property.StringProperty,F6-org.apache.jmeter.config.CollectionProperty,F6-java.io.BufferedReader,F6-org.apache.jmeter.gui.ReportGuiPackage,F13-private,F13-NA,F13-public,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-cloneTree,F1-setResponseData,F1-NA,F1-setStyle,F1-setProperty,F1-trim,F1-getMailerModel,F1-getText,F1-getPropDefault,F1-getLoggerForClass,F1-addComponent,F1-getSelectedFile,F1-debug,F1-get,F1-setSelected,F1-exit,F1-getKey,F1-toString,F1-length,F1-setText,F5-java.util.AbstractMap,F5-java.util.zip.InflaterInputStream,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-java.io.OutputStreamWriter,F5-AbstractTestElement,F5-java.util.AbstractSequentialList,F5-java.lang.Thread,F5-java.io.FilterOutputStream,F5-javax.swing.JToggleButton,F5-java.io.Reader,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-java.util.AbstractSet,F9-factory,F9-label,F9-data,F9-xAxisLabels,F9-startTime,F9-samplerLabel,F9-time,F9-backColor,F9-chkBox,F9-barrier,F9-NA,F9-lineColor,F9-random,F9-md5HexInput,F9-length,F10-NA,F10-true,F19-NA,F19-abstract,F19-interface,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-String[],F4-Container,F4-boolean,F4-File[],F4-Future,F4-long,F4-Map<String PreparedStatement>,F4-PreparedStatement,F4-JMeterProperty,F4-Node,F4-Object,F4-File,F4-TreePath,F4-void,F4-List,F4-StringBuilder,F4-String,F4-int,F4-JButton,F8-RespTimeGraphLineBean,F8-BarGraph,F8-RespTimeGraphChart,F8-RespTimeGraphDataBean,F8-RandomTimer,F8-NA,F8-MD5HexAssertionGUI,F8-AxisGraph,F8-LineGraph,F8-HC4TrustAllSSLSocketFactory,F8-BarrierWrapper,F11-ALWAYS_ENCODE,F11-APPLIABLE_CONFIG_CLASSES,F11-compareContent,F11-NA,F11-log,F11-firstTime,F11-ZERO,F11-LOCK,F11-maxThroughput,F11-CONDITION,F11-serialVersionUID,F11-listener,F11-TEXT_HTML,F11-COLUMN_RESOURCE_NAMES,F11-sumOfSquares,F11-CLEAR,F11-NORMAL_CHARACTER_REGEX,F11-rand,F11-CONNECTOR_PREFIX_DEFAULT,F11-loopCount,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-dev-null@apache.org,F71-mblankestijn@apache.org,F71-jsalvata@apache.org,F71-dims@apache.org,F71-jeremy_a@apache.org,F71-seade@apache.org,F71-oros@apache.org,F71-woolfel@apache.org,F71-pmouawad@apache.org,F71-alf@apache.org,F71-milamber@apache.org,F71-thads@apache.org,F71-sebb@apache.org,F71-mstover1@apache.org,F74,F73,F84,F146,category
11271,org/apache/jmeter/report/gui/action,org/apache/jmeter/report/gui/action/ReportActionRouter.java,2639,true,22,15,929,2,0,85,5,21,0.9793650793650793,218,71,0.3256880733944954,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,MT_CORRECTNESS,0.005016722408026756,DC_PARTIALLY_CONSTRUCTED,14,2,1,0.009523809523809525,0.0013605442176870747,0.0013605442176870747,1.0,1.0,0.0,0.7,0.03944444444444445,1.0,0.0033444816053511705,0.008361204013377926,0.03944444444444445,1.0,1.0,7,3707,1639,8465,30,0.006734006734006734,0,0,30,30,0.0037763970845920494,12,52,3,67,0,-40,2,0.05975697907125544,2,1411,0,370,23,2,1804,1041,0.0185129261158292,100,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4857,14044,100,4857,close
11446,org/apache/jmeter/report/gui/action,org/apache/jmeter/report/gui/action/ReportCheckDirty.java,2693,true,4,7,929,1,8,85,1,21,0.4484848484848485,104,40,0.38461538461538464,0.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,STYLE,0.023411371237458192,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,15,1,1,0.009523809523809525,0.0013605442176870747,0.0013605442176870747,1.0,0.5714285714285714,0.011661807580174927,0.5025906735751295,0.35183188315354696,0.2857142857142857,0.2040133779264214,0.23745819397993312,0.35183188315354696,1.0,1.0,1,3087,1234,7845,30,0.010723860589812333,0,0,30,30,0.0037763970845920494,124,20,2,146,0,104,4,0.0032753592791899934,4,1411,0,370,23,4,1804,1041,0.0185129261158292,100,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4857,14044,100,4857,close
11378,org/apache/jmeter/report/gui/action,org/apache/jmeter/report/gui/action/ReportCopy.java,2677,true,8,9,929,1,16,85,3,21,0.5526315789473685,78,20,0.2564102564102564,0.5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,STYLE,0.015050167224080268,PZLA_PREFER_ZERO_LENGTH_ARRAYS,20,3,1,0.009523809523809525,0.0013605442176870747,0.0013605442176870747,1.0,0.3333333333333333,0.010582010582010583,0.5025906735751295,0.35183188315354696,-0.3333333333333333,0.2040133779264214,0.23745819397993312,0.35183188315354696,1.0,1.0,8,5516,2393,10274,30,0.0,0,0,30,30,0.0037763970845920494,129,7,1,137,0,122,0,0.01226745637222143,0,1411,0,370,23,0,1804,1041,0.0185129261158292,2916,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7674,14044,100,4857,close
11446,org/apache/jmeter/report/gui/action,org/apache/jmeter/report/gui/action/ReportExitCommand.java,2693,true,54,3,929,1,16,85,16,21,0.9138576779026216,48,31,0.6458333333333334,0.2037037037037037,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,BAD_PRACTICE,0.010033444816053512,DM_EXIT,16,2,1,0.009523809523809525,0.0013605442176870747,0.0013605442176870747,1.0,0.8333333333333334,0.01736111111111111,0.5689655172413793,0.0837600739859955,0.6666666666666666,0.04180602006688963,0.026755852842809364,0.0837600739859955,1.0,1.0,2,3707,1639,8465,30,0.004415011037527594,0,0,30,30,0.0037763970845920494,92,5,1,98,0,87,2,0.005252570607395668,2,1411,0,370,23,2,1804,1041,0.0185129261158292,100,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4857,14044,100,4857,close
11419,org/apache/jmeter/report/gui/action,org/apache/jmeter/report/gui/action/ReportHelp.java,2685,true,19,3,929,1,0,85,4,21,0.6829268292682927,79,25,0.31645569620253167,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,STYLE,0.023411371237458192,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,17,2,1,0.009523809523809525,0.0027210884353741495,0.0013605442176870747,1.0,0.5714285714285714,0.011661807580174927,0.5025906735751295,0.35183188315354696,0.2857142857142857,0.2040133779264214,0.23745819397993312,0.35183188315354696,1.0,1.0,3,3707,1639,8465,30,0.004228329809725159,0,0,30,30,0.0037763970845920494,23,25,0,48,0,-2,2,0.01092566222244939,2,1411,0,370,23,2,1804,1041,0.0185129261158292,100,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4857,14044,100,4857,close
11419,org/apache/jmeter/report/gui/action,org/apache/jmeter/report/gui/action/ReportHelp.java,2685,true,13,3,929,1,16,85,3,21,0.8699186991869918,79,25,0.31645569620253167,0.38461538461538464,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,STYLE,0.023411371237458192,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,20,3,1,0.009523809523809525,0.0027210884353741495,0.0013605442176870747,1.0,0.5714285714285714,0.011661807580174927,0.5025906735751295,0.35183188315354696,0.2857142857142857,0.2040133779264214,0.23745819397993312,0.35183188315354696,1.0,1.0,3,3707,1639,8465,30,0.004228329809725159,0,0,30,30,0.0037763970845920494,23,25,0,48,0,-2,2,0.01092566222244939,2,1411,0,370,23,2,1804,1041,0.0185129261158292,100,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4857,14044,100,4857,close
11446,org/apache/jmeter/report/gui/action,org/apache/jmeter/report/gui/action/ReportSave.java,2693,true,43,4,929,1,0,85,7,21,0.8120300751879699,89,28,0.3146067415730337,1.0,36,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,BAD_PRACTICE,0.013377926421404682,DE_MIGHT_IGNORE,19,3,1,0.009523809523809525,0.0013605442176870747,0.0013605442176870747,1.0,0.5,0.03125,0.5689655172413793,0.0837600739859955,0.0,0.04180602006688963,0.026755852842809364,0.0837600739859955,1.0,1.0,6,3707,1639,8465,30,0.003816793893129771,0,0,30,30,0.0037763970845920494,133,9,1,143,0,124,2,0.00963121431214637,2,1411,0,370,23,2,1804,1041,0.0185129261158292,100,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4857,14044,100,4857,close
8465,org/apache/jmeter/report/gui/tree,org/apache/jmeter/report/gui/tree/ReportTreeListener.java,1639,true,3,28,348,1,8,56,1,4,0.6073619631901841,217,66,0.30414746543778803,0.6666666666666666,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,MALICIOUS_CODE,0.01839464882943144,EI_EXPOSE_REP,18,2,1,0.00816326530612245,0.006802721088435374,0.0013605442176870747,1.0,0.36363636363636365,0.046280991735537194,0.35135135135135137,0.16536819108334216,-0.2727272727272727,0.005016722408026756,0.016722408026755852,0.16536819108334216,1.0,1.0,4,3707,1639,8465,14,0.017973856209150325,0,0,14,14,0.005672709335306449,300,6,1,307,0,294,11,0.008556280857283891,11,427,0,58,1,11,486,369,0.005200965420037215,100,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4857,14044,100,4857,close
8465,org/apache/jmeter/report/gui/tree,org/apache/jmeter/report/gui/tree/ReportTreeListener.java,1639,true,5,28,348,1,8,56,1,4,0.5,217,66,0.30414746543778803,0.8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,STYLE,0.09364548494983277,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.00816326530612245,0.006802721088435374,0.0013605442176870747,1.0,0.21428571428571427,0.008017492711370262,0.5025906735751295,0.35183188315354696,-0.5357142857142857,0.2040133779264214,0.23745819397993312,0.35183188315354696,1.0,1.0,4,3707,1639,8465,14,0.017973856209150325,0,0,14,14,0.005672709335306449,300,6,1,307,0,294,11,0.008556280857283891,11,427,0,58,1,11,486,369,0.005200965420037215,100,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4857,14044,100,4857,close
8465,org/apache/jmeter/report/gui/tree,org/apache/jmeter/report/gui/tree/ReportTreeListener.java,1639,true,11,28,348,1,12,56,4,4,0.6840490797546013,217,66,0.30414746543778803,0.36363636363636365,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,STYLE,0.09364548494983277,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.00816326530612245,0.006802721088435374,0.0013605442176870747,1.0,0.21428571428571427,0.008017492711370262,0.5025906735751295,0.35183188315354696,-0.5357142857142857,0.2040133779264214,0.23745819397993312,0.35183188315354696,1.0,1.0,4,3707,1639,8465,14,0.017973856209150325,0,0,14,14,0.005672709335306449,300,6,1,307,0,294,11,0.008556280857283891,11,427,0,58,1,11,486,369,0.005200965420037215,100,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4857,14044,100,4857,close
8465,org/apache/jmeter/report/gui/tree,org/apache/jmeter/report/gui/tree/ReportTreeListener.java,1639,true,11,28,348,1,8,56,3,4,0.43558282208588955,217,66,0.30414746543778803,0.18181818181818182,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,STYLE,0.09364548494983277,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.00816326530612245,0.006802721088435374,0.0013605442176870747,1.0,0.21428571428571427,0.008017492711370262,0.5025906735751295,0.35183188315354696,-0.5357142857142857,0.2040133779264214,0.23745819397993312,0.35183188315354696,1.0,1.0,4,3707,1639,8465,14,0.017973856209150325,0,0,14,14,0.005672709335306449,300,6,1,307,0,294,11,0.008556280857283891,11,427,0,58,1,11,486,369,0.005200965420037215,100,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4857,14044,100,4857,close
8465,org/apache/jmeter/report/gui/tree,org/apache/jmeter/report/gui/tree/ReportTreeListener.java,1639,true,20,28,348,1,8,56,6,4,0.7576687116564417,217,66,0.30414746543778803,0.2,16,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,STYLE,0.09364548494983277,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.00816326530612245,0.006802721088435374,0.0013605442176870747,1.0,0.21428571428571427,0.008017492711370262,0.5025906735751295,0.35183188315354696,-0.5357142857142857,0.2040133779264214,0.23745819397993312,0.35183188315354696,1.0,1.0,4,3707,1639,8465,14,0.017973856209150325,0,0,14,14,0.005672709335306449,300,6,1,307,0,294,11,0.008556280857283891,11,427,0,58,1,11,486,369,0.005200965420037215,100,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4857,14044,100,4857,close
11360,org/apache/jmeter/report/gui/tree,org/apache/jmeter/report/gui/tree/ReportTreeModel.java,2675,true,24,12,348,1,0,56,5,4,0.6208791208791209,131,31,0.2366412213740458,1.0,18,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,STYLE,0.0802675585284281,REC_CATCH_EXCEPTION,20,3,1,0.00816326530612245,0.0013605442176870747,0.0013605442176870747,1.0,0.3958333333333333,0.011388062169312171,0.5025906735751295,0.35183188315354696,-0.20833333333333334,0.2040133779264214,0.23745819397993312,0.35183188315354696,1.0,1.0,5,3707,1639,8465,14,0.0,0,0,14,14,0.005672709335306449,58,24,0,82,0,34,0,0.0055544587041133275,0,427,0,58,1,0,486,369,0.005200965420037215,1250,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6007,3152,100,4857,close
