F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-Comparable<String>,F16-String[],F16-Comparable<Boolean>,F16-Map<String String>,F16-List<ObjectName>,F16-long,F16-Object,F16-PreparedStatement,F16-NA,F16-void,F16-SSLSupport,F16-int,F16-boolean,F16-Comparable<Date>,F16-ELContextImpl,F16-String,F16-Method,F16-JspApplicationContext,F16-Void,F16-WebResource,F3-NA,F3-Session,F3-Integer,F3-PooledConnectionAndInfo,F3-Class<?>[],F3-InputStream,F3-ELContext,F3-byte[],F3-MappedHost[],F3-boolean,F3-Object,F3-Object[],F3-key.getSql(),F3-String,F3-long,F3-Reader,F3-int,F3-String[],F3-ObjectName,F3-Level,F7--,F7-/,F7-&=,F7-++,F7-|=,F7-+=,F7-NA,F7-+,F12-long,F12-int,F12-HashMap<String Method>,F12-NA,F12-AtomicInteger,F12-TemplatePathMatchComparator,F12-boolean,F12-byte[],F12-String,F12-Comparator<Session>,F17-static,F17-final,F17-static-final,F17-NA,F2-StringBuilder,F2-InstanceKeyDataSource,F2-ELParser,F2-Thread,F2-NA,F2-ReentrantLock,F2-SimpleCharStream,F2-MBeanServer,F2-Buffer,F2-Properties,F2-Object,F2-Connection,F2-String,F2-JDBCStore,F2-AccessibleObject,F2-Class<>,F2-System,F2-Map<String LockRecord>,F2-Statement,F2-File,F6-java.io.ByteArrayOutputStream,F6-NA,F6-java.lang.Long,F6-org.apache.jasper.compiler.JspConfig.JspProperty,F6-java.io.InputStreamReader,F6-java.io.FileInputStream,F6-org.apache.el.parser.Token,F6-java.io.PrintStream,F6-java.net.URL,F6-java.lang.Float,F6-java.lang.Integer,F6-java.io.File,F6-java.lang.String,F6-java.lang.StringBuilder,F6-org.apache.tomcat.jni.Library,F6-java.util.Date,F6-java.lang.Double,F6-org.apache.catalina.ha.context.ReplicatedContext.ReplApplContext,F6-java.io.BufferedReader,F6-org.apache.el.parser.PropertyNotFoundException,F13-private,F13-NA,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-invoke,F1-ReInit,F1-delete,F1-NA,F1-jj_ntk,F1-close,F1-prepareStatement,F1-jj_consume_token,F1-getString,F1-getBytes,F1-get,F1-execute,F1-append,F1-getConnection,F1-openNodeScope,F1-getProperty,F1-put,F1-currentTimeMillis,F1-toString,F1-list,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-java.util.logging.Logger,F5-ApplicationContext,F5-java.lang.Thread,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.lang.Number,F5-java.io.Reader,F5-java.lang.AbstractStringBuilder,F5-javax.management.MBeanFeatureInfo,F5-java.io.OutputStream,F5-java.lang.Exception,F9-cluster,F9-encoding,F9-displayName,F9-accessed,F9-sessionIdCol,F9-sessionAppCol,F9-locks,F9-lastAccess,F9-size,F9-attributes,F9-servletClass,F9-jaasConfiguration,F9-view,F9-payload,F9-NA,F9-wrapper,F9-channel,F9-uniqueId,F9-membershipService,F9-message,F10-NA,F10-true,F19-NA,F19-interface,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-String[],F4-Integer,F4-boolean,F4-Constructor,F4-InputStream,F4-long,F4-E,F4-PreparedStatement,F4-LockRecord,F4-Token,F4-Connection,F4-Object,F4-byte[],F4-File,F4-void,F4-StringBuilder,F4-String,F4-int,F4-Method,F8-AccessLogValve,F8-StandardContext,F8-LambdaExpressionComparator,F8-JarInputStreamWrapper,F8-StandardWrapper,F8-ResultSetProxy,F8-GatherState<A>,F8-McastService,F8-MapMessage,F8-JAASRealm,F8-HostManagerServlet,F8-ContextService,F8-ChannelData,F8-AbstractReplicatedMap<K V>,F8-CoordinationEvent,F8-JDBCStore,F8-NA,F8-FaultyMember,F8-ObjectReader,F8-ChannelCoordinator,F11-START_DATA,F11-INSTANCE,F11-type,F11-fnmap,F11-class_name,F11-NA,F11-serialVersionUID,F11-comparator,F11-submittedCount,F11-hasHashCode,F11-hashCode,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-mturk@apache.org,F71-jboynes@apache.org,F71-remm@apache.org,F71-fhanik@apache.org,F71-kfujino@apache.org,F71-funkman@apache.org,F71-costin@apache.org,F71-kkolinko@apache.org,F71-jhook@apache.org,F71-schultz@apache.org =  schultz = Christopher Schultz schultz@apache.org@apache.org,F71-markt@apache.org,F71-timw@apache.org,F71-billbarker@apache.org,F71-jfclere@apache.org,F71-rjung@apache.org,F71-pero@apache.org,F71-schultz@apache.org,F71-violetagg@apache.org,F71-markt@apache.org =  markt = Mark Emlyn David Thomas markt@apache.org@apache.org,F71-slaurent@apache.org,F74,F73,F84,F146,category
9075,org/apache/catalina/webresources,org/apache/catalina/webresources/DirResourceSet.java,0,true,21,8,603,1,16,285,6,34,0.4103585657370518,190,40,0.21052631578947367,0.6666666666666666,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,1,STYLE,6.666666666666666E-4,SA_LOCAL_DOUBLE_ASSIGNMENT,17,2,1,0.0065609622744669215,5.467468562055768E-4,5.467468562055768E-4,1.0,1.0,0.0,0.318359375,0.3384864865075027,1.0,0.014666666666666666,0.09466666666666666,0.3384864865075027,-0.6666666666666666,1.0,9,3861,0,9075,1589,0.06917846695181525,42,593,996,2224,0.1106096778857123,18,6,4,28,6,12,18,0.06917846695181525,28,1589,4,593,42,12,2224,996,0.1106096778857123,786,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6173,17995,248,5635,close
9075,org/apache/catalina/webresources,org/apache/catalina/webresources/EmptyResource.java,0,true,3,24,603,1,8,285,1,34,0.9281437125748503,122,17,0.13934426229508196,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,2,STYLE,0.034666666666666665,PZLA_PREFER_ZERO_LENGTH_ARRAYS,20,3,1,0.0065609622744669215,0.0010934937124111536,5.467468562055768E-4,-1.0,0.17307692307692307,0.004616816186295094,0.318359375,0.3384864865075027,-0.6538461538461539,0.014666666666666666,0.09466666666666666,0.3384864865075027,-0.6666666666666666,-1.0,3,3861,0,9075,1589,0.13279192273924495,42,593,996,2224,0.1106096778857123,17,0,1,18,0,17,17,0.13279192273924495,18,1589,1,593,42,17,2224,996,0.1106096778857123,931,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6318,17995,248,5635,open
9075,org/apache/catalina/webresources,org/apache/catalina/webresources/EmptyResource.java,0,true,3,24,603,1,8,285,1,34,0.8383233532934131,122,17,0.13934426229508196,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,2,STYLE,0.034666666666666665,PZLA_PREFER_ZERO_LENGTH_ARRAYS,20,3,1,0.0065609622744669215,0.0010934937124111536,5.467468562055768E-4,-1.0,0.17307692307692307,0.004616816186295094,0.318359375,0.3384864865075027,-0.6538461538461539,0.014666666666666666,0.09466666666666666,0.3384864865075027,-0.6666666666666666,-1.0,3,3861,0,9075,1589,0.13279192273924495,42,593,996,2224,0.1106096778857123,17,0,1,18,0,17,17,0.13279192273924495,18,1589,1,593,42,17,2224,996,0.1106096778857123,931,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6318,17995,248,5635,open
9075,org/apache/catalina/webresources,org/apache/catalina/webresources/FileResource.java,0,true,3,18,603,1,8,285,1,34,0.9461883408071748,168,25,0.1488095238095238,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,1,STYLE,0.034666666666666665,PZLA_PREFER_ZERO_LENGTH_ARRAYS,20,3,1,0.0065609622744669215,5.467468562055768E-4,5.467468562055768E-4,1.0,0.17307692307692307,0.004616816186295094,0.318359375,0.3384864865075027,-0.6538461538461539,0.014666666666666666,0.09466666666666666,0.3384864865075027,-0.6666666666666666,1.0,7,3861,0,9075,1589,0.031186968971219562,42,593,996,2224,0.1106096778857123,11,5,0,16,5,6,11,0.031186968971219562,16,1589,0,593,42,6,2224,996,0.1106096778857123,786,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6173,17995,248,5635,close
9075,org/apache/catalina/webresources,org/apache/catalina/webresources/JarResourceRoot.java,0,true,3,18,603,1,8,285,1,34,0.9533333333333334,108,19,0.17592592592592593,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,2,STYLE,0.034666666666666665,PZLA_PREFER_ZERO_LENGTH_ARRAYS,20,3,1,0.0065609622744669215,0.0010934937124111536,5.467468562055768E-4,-1.0,0.17307692307692307,0.004616816186295094,0.318359375,0.3384864865075027,-0.6538461538461539,0.014666666666666666,0.09466666666666666,0.3384864865075027,-0.6666666666666666,-1.0,5,3861,0,9075,1589,0.0710363690666796,42,593,996,2224,0.1106096778857123,11,7,1,19,7,4,11,0.0710363690666796,19,1589,1,593,42,4,2224,996,0.1106096778857123,434,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5821,17995,248,5635,open
9075,org/apache/catalina/webresources,org/apache/catalina/webresources/JarResourceRoot.java,0,true,3,18,603,1,8,285,1,34,0.7666666666666667,108,19,0.17592592592592593,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,2,STYLE,0.034666666666666665,PZLA_PREFER_ZERO_LENGTH_ARRAYS,20,3,1,0.0065609622744669215,0.0010934937124111536,5.467468562055768E-4,-1.0,0.17307692307692307,0.004616816186295094,0.318359375,0.3384864865075027,-0.6538461538461539,0.014666666666666666,0.09466666666666666,0.3384864865075027,-0.6666666666666666,-1.0,5,3861,0,9075,1589,0.0710363690666796,42,593,996,2224,0.1106096778857123,11,7,1,19,7,4,11,0.0710363690666796,19,1589,1,593,42,4,2224,996,0.1106096778857123,434,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5821,17995,248,5635,open
11581,org/apache/coyote,org/apache/coyote/AbstractProtocol.java,0,true,3,61,638,5,6,312,1,31,0.23806818181818182,571,169,0.29597197898423816,0.8333333333333334,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,2,BAD_PRACTICE,0.018666666666666668,NM_CONFUSING,19,3,0,0.01202843083652269,0.0010934937124111536,2.733734281027884E-4,0.5,0.17857142857142858,0.0044449598021026595,0.2600732600732601,0.4950614421935408,-0.6428571428571429,0.013333333333333334,0.034,0.4950614421935408,-0.7272727272727273,1.0,62,6367,0,11581,1842,0.244646810286357,1476,514,1328,3832,0.09138641117588588,598,111,20,729,111,487,598,0.244646810286357,729,1842,20,514,1476,487,3832,1328,0.09138641117588588,618,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,6005,17995,10,5397,close
11581,org/apache/coyote,org/apache/coyote/AbstractProtocol.java,0,true,0,61,638,5,0,312,1,31,0.8693181818181818,571,169,0.29597197898423816,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,2,STYLE,0.025333333333333333,DLS_DEAD_LOCAL_STORE,20,3,1,0.01202843083652269,0.0010934937124111536,5.467468562055768E-4,1.0,0.13157894736842105,0.0036859976767044944,0.318359375,0.3384864865075027,-0.7368421052631579,0.014666666666666666,0.09466666666666666,0.3384864865075027,-0.7272727272727273,1.0,62,6367,0,11581,1842,0.244646810286357,1476,514,1328,3832,0.09138641117588588,598,111,20,729,111,487,598,0.244646810286357,729,1842,20,514,1476,487,3832,1328,0.09138641117588588,618,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,6005,17995,10,5397,close
17995,org/apache/coyote,org/apache/coyote/Response.java,0,true,4,46,638,1,8,312,1,31,0.7772511848341233,329,170,0.5167173252279635,0.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,16,STYLE,0.014,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.01202843083652269,0.008747949699289229,5.467468562055768E-4,1.0,0.6190476190476191,0.007607344012873967,0.318359375,0.3384864865075027,0.23809523809523808,0.014666666666666666,0.09466666666666666,0.3384864865075027,-0.7272727272727273,-0.875,37,12781,0,17995,1842,0.15566875690784152,1476,514,1328,3832,0.09138641117588588,125,103,444,672,103,22,125,0.15566875690784152,672,1842,444,514,1476,22,3832,1328,0.09138641117588588,10,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5397,17995,10,5397,close
17995,org/apache/coyote,org/apache/coyote/Response.java,0,true,6,46,638,1,8,312,2,31,0.8451816745655608,329,170,0.5167173252279635,0.8333333333333334,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,16,STYLE,0.014,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.01202843083652269,0.008747949699289229,5.467468562055768E-4,-1.0,0.6190476190476191,0.007607344012873967,0.318359375,0.3384864865075027,0.23809523809523808,0.014666666666666666,0.09466666666666666,0.3384864865075027,-0.7272727272727273,-0.875,26,7147,0,12361,1842,0.15566875690784152,1476,514,1328,3832,0.09138641117588588,125,103,444,672,103,22,125,0.15566875690784152,672,1842,444,514,1476,22,3832,1328,0.09138641117588588,10,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5397,17995,10,5397,open
13021,org/apache/coyote/ajp,org/apache/coyote/ajp/AbstractAjpProcessor.java,0,true,324,38,745,4,16,134,77,24,0.7046998867497168,1142,375,0.3283712784588441,0.2908950617283951,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,5,STYLE,0.004,DB_DUPLICATE_SWITCH_CLAUSES,20,3,1,0.004373974849644614,0.002733734281027884,5.467468562055768E-4,1.0,0.16666666666666666,0.004480286738351254,0.318359375,0.3384864865075027,-0.6666666666666666,0.014666666666666666,0.09466666666666666,0.3384864865075027,0.5,1.0,95,7807,0,13021,4831,0.22769851296740007,2787,2639,2192,10257,0.16578102973254685,711,126,603,1440,126,585,711,0.22769851296740007,1440,4831,603,2639,2787,585,10257,2192,0.16578102973254685,20,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,5407,17995,20,5407,close
13021,org/apache/coyote/ajp,org/apache/coyote/ajp/AbstractAjpProcessor.java,0,true,0,38,745,4,8,134,1,24,0.06058890147225368,1142,375,0.3283712784588441,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,5,MALICIOUS_CODE,0.05533333333333333,MS_PKGPROTECT,18,2,0,0.004373974849644614,0.002733734281027884,0.0,0.0,0.1686746987951807,0.010786426521656598,0.25170068027210885,0.16423947318398255,-0.6626506024096386,0.0026666666666666666,0.04666666666666667,0.16423947318398255,0.5,1.0,67,5912,0,11126,4831,0.22769851296740007,2787,2639,2192,10257,0.16578102973254685,711,126,603,1440,126,585,711,0.22769851296740007,1440,4831,603,2639,2787,585,10257,2192,0.16578102973254685,20,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,5407,17995,20,5407,close
13021,org/apache/coyote/ajp,org/apache/coyote/ajp/AbstractAjpProcessor.java,0,true,0,38,745,4,8,134,1,24,0.05492638731596829,1142,375,0.3283712784588441,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,5,MALICIOUS_CODE,0.05533333333333333,MS_PKGPROTECT,18,2,0,0.004373974849644614,0.002733734281027884,0.0,0.0,0.1686746987951807,0.010786426521656598,0.25170068027210885,0.16423947318398255,-0.6626506024096386,0.0026666666666666666,0.04666666666666667,0.16423947318398255,0.5,1.0,80,6275,0,11489,4831,0.22769851296740007,2787,2639,2192,10257,0.16578102973254685,711,126,603,1440,126,585,711,0.22769851296740007,1440,4831,603,2639,2787,585,10257,2192,0.16578102973254685,20,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,5407,17995,20,5407,close
