F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-Object,F16-NA,F16-void,F16-int,F16-URL,F16-boolean,F16-URL[],F16-String,F16-Manifest,F16-Reader,F16-PrintStream,F16-File,F16-DateFormat,F3-NA,F3-Class,F3-Long,F3-PrintStream,F3-File,F3-Project,F3-byte[],F3-null,F3-boolean,F3-Object,F3-FileInputStream,F3-FileOutputStream,F3-char,F3-nestedTask.getTaskName(),F3-String,F3-long,F3-int,F3-Project.MSG_DEBUG,F3-Path,F3-Locale,F7--,F7-/,F7-&=,F7-++,F7-+=,F7-NA,F7-*,F7-+,F12-long,F12-int,F12-Object,F12-NA,F12-boolean,F12-Vector,F12-Method,F12-String,F12-AssertionFailedError,F12-HandlerType,F12-URL,F12-Reference,F12-File,F12-FileUtils,F12-ArrayList,F12-UnparseableExtraFieldData,F12-Union,F12-Path,F12-LinkedHashMap,F12-MailMessage,F17-final,F17-static,F17-static-final,F17-NA,F2-AbstractFileSetTest,F2-Document,F2-Process,F2-NA,F2-StringBuffer,F2-DateFormatFactory,F2-Vector,F2-Properties,F2-Math,F2-Object,F2-String,F2-Iterator,F2-Map,F2-Hashtable,F2-System,F2-List,F2-MockProject,F2-OutputStream,F2-Enumeration,F2-File,F6-java.io.ByteArrayOutputStream,F6-java.io.BufferedWriter,F6-org.apache.tools.zip.ZipLong,F6-NA,F6-java.lang.Long,F6-java.io.InputStreamReader,F6-java.util.Vector,F6-java.io.FileInputStream,F6-java.util.Properties,F6-java.io.PrintStream,F6-java.io.ByteArrayInputStream,F6-org.apache.tools.ant.util.LayoutPreservingProperties,F6-java.lang.Integer,F6-org.apache.tools.ant.types.PatternSet,F6-java.io.FileReader,F6-java.io.File,F6-java.lang.String,F6-java.lang.StringBuffer,F6-org.apache.tools.ant.types.Path,F6-java.io.BufferedReader,F13-private,F13-NA,F13-protected,F13-public,F18-private,F18-NA,F18-public,F14-static-final,F14-static,F14-NA,F1-delete,F1-NA,F1-next,F1-iterator,F1-assertEquals,F1-getInstance,F1-get,F1-indexOf,F1-listFiles,F1-equals,F1-toLowerCase,F1-getProperty,F1-resolveFile,F1-load,F1-createTempFile,F1-log,F1-mkdirs,F1-list,F1-getInputStream,F1-assertTrue,F5-java.util.AbstractMap,F5-DataType,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-Task,F5-java.io.OutputStreamWriter,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.io.FilterInputStream,F5-java.io.InputStreamReader,F5-java.lang.Number,F5-java.io.Reader,F5-java.util.AbstractList,F5-java.lang.RuntimeException,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-EnumeratedAttribute,F5-java.util.HashMap,F9-anonymousSchema,F9-ignoreSystemclasses,F9-uname,F9-forceOverwrite,F9-replyto,F9-extDirs,F9-key,F9-keys,F9-method,F9-todir,F9-genericJarSuffix,F9-dateTime,F9-trim,F9-NA,F9-out,F9-className,F9-path,F9-nowarn,F9-buildfile,F9-dir,F10-NA,F10-true,F19-NA,F19-abstract,F19-interface,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-String[],F4-boolean,F4-InputStream,F4-File[],F4-long,F4-StringBuffer,F4-AbstractFileSet,F4-Enumeration,F4-DateFormat,F4-Node,F4-Object,F4-byte[],F4-File,F4-Element,F4-void,F4-String,F4-int,F4-Iterator,F4-SecurityManager,F8-PropertyChecker,F8-ManifestClassPath,F8-AbstractCvsTask,F8-BFT,F8-Checksum,F8-Touch,F8-Execute,F8-EjbJar,F8-JDBCTask,F8-DirectoryScanner,F8-SchemaValidate,F8-MailMessage,F8-MethodAndObject,F8-Rmic,F8-Available,F8-NA,F8-ReferenceChecker,F8-AbstractFileSet,F8-AntTypeDefinition,F8-Javac,F11-msg,F11-description,F11-nested,F11-NA,F11-refid,F11-classname,F11-FILE_UTILS,F11-type,F11-error,F11-externalAttributes,F11-unparseableExtra,F11-extraFields,F11-ref,F11-platform,F11-unlessCond,F11-from,F11-name,F11-dir,F11-to,F11-selectorsList,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-kevj@apache.org,F71-dev-null@apache.org,F71-jskeet@apache.org,F71-donaldp@apache.org,F71-antoine@apache.org,F71-jkf@apache.org,F71-stevel@apache.org,F71-jglick@apache.org,F71-bodewig@apache.org,F71-stefano@apache.org,F71-umagesh@apache.org,F71-sbailliez@apache.org,F71-ehatcher@apache.org,F71-costin@apache.org,F71-rubys@apache.org,F71-peterreilly@apache.org,F71-hibou@apache.org,F71-conor@apache.org,F71-mbenson@apache.org,F71-jhm@apache.org,F74,F73,F84,F146,category
13069,org/apache/tools/ant/taskdefs/optional/jlink,org/apache/tools/ant/taskdefs/optional/jlink/jlink.java,3763,true,26,16,311,1,8,27,7,4,0.611353711790393,259,127,0.49034749034749037,0.09615384615384616,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,STYLE,0.012573344509639563,NP_NULL_ON_SOME_PATH_FROM_RETURN_VALUE,13,2,1,0.006530612244897959,0.0024489795918367346,8.163265306122449E-4,-1.0,0.13333333333333333,0.003851851851851852,0.2532981530343008,0.4487656916173399,-0.7333333333333333,0.00586756077116513,0.07795473595976529,0.4487656916173399,-0.5,0.3333333333333333,25,10113,3303,11147,0,0.0,0,0,0,0,0.0,671,690,18,1379,0,-19,0,0.0838040574338414,0,1066,0,1019,48,0,2133,47,0.05810753351309522,1631,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2666,13497,1631,2666,open
13069,org/apache/tools/ant/taskdefs/optional/jlink,org/apache/tools/ant/taskdefs/optional/jlink/jlink.java,3763,true,39,16,311,1,5,27,10,4,0.7590975254730714,259,127,0.49034749034749037,0.2564102564102564,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,EXPERIMENTAL,0.013411567476948869,OBL_UNSATISFIED_OBLIGATION,20,2,1,0.006530612244897959,0.0024489795918367346,8.163265306122448E-4,1.0,0.6875,0.107421875,0.7272727272727273,0.001603840249081727,0.375,0.0,0.013411567476948869,0.001603840249081727,-0.5,0.3333333333333333,31,12035,3763,13069,0,0.0,0,0,0,0,0.0,671,690,18,1379,0,-19,0,0.0838040574338414,0,1066,0,1019,48,0,2133,47,0.05810753351309522,1631,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,2666,13497,1631,2666,close
8023,org/apache/tools/ant/taskdefs/optional/jsp,org/apache/tools/ant/taskdefs/optional/jsp/JspC.java,2898,true,12,41,423,2,20,59,4,6,0.9491525423728814,328,300,0.9146341463414634,0.6666666666666666,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,BAD_PRACTICE,0.06621961441743504,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,16,2,1,0.005714285714285714,0.0016326530612244899,8.163265306122449E-4,-1.0,0.06329113924050633,0.002371414837365807,0.308300395256917,0.4577366600004116,-0.8734177215189873,0.00586756077116513,0.06286672254819782,0.4577366600004116,-0.7142857142857143,-1.0,41,8425,3214,9459,0,0.0,0,0,0,0,0.0,836,696,101,1633,0,140,0,0.055811042336632255,0,1972,0,1357,111,0,3440,615,0.06283004535983254,602,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1637,13497,602,1637,open
8023,org/apache/tools/ant/taskdefs/optional/jsp,org/apache/tools/ant/taskdefs/optional/jsp/JspC.java,2898,true,11,41,423,2,0,59,3,6,0.751412429378531,328,300,0.9146341463414634,1.0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,STYLE,0.09052808046940486,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.005714285714285714,0.0016326530612244899,8.163265306122449E-4,-1.0,0.12962962962962962,0.003760859625057156,0.2532981530343008,0.4487656916173399,-0.7407407407407407,0.00586756077116513,0.07795473595976529,0.4487656916173399,-0.7142857142857143,-1.0,13,6160,2723,7194,0,0.0,0,0,0,0,0.0,836,696,101,1633,0,140,0,0.055811042336632255,0,1972,0,1357,111,0,3440,615,0.06283004535983254,602,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1637,13497,602,1637,open
9507,org/apache/tools/ant/taskdefs/optional/jsp,org/apache/tools/ant/taskdefs/optional/jsp/JspNameMangler.java,3220,true,0,5,423,1,4,59,1,6,0.23225806451612904,73,66,0.9041095890410958,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,MALICIOUS_CODE,0.008382229673093043,MS_PKGPROTECT,18,2,0,0.005714285714285714,0.0016326530612244899,0.0,0.0,1.0,0.0,0.22950819672131148,0.1740548406037683,1.0,0.0,0.01173512154233026,0.1740548406037683,-0.7142857142857143,0.0,8,6087,2717,7121,0,0.0,0,0,0,0,0.0,220,59,1,280,0,161,0,0.09743020656518024,0,1972,0,1357,111,0,3440,615,0.06283004535983254,1629,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2664,13497,602,1637,close
9507,org/apache/tools/ant/taskdefs/optional/jsp,org/apache/tools/ant/taskdefs/optional/jsp/JspNameMangler.java,3220,true,28,5,423,1,16,59,14,6,0.5161290322580645,73,66,0.9041095890410958,0.21428571428571427,13,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,PERFORMANCE,0.006705783738474434,SBSC_USE_STRINGBUFFER_CONCATENATION,18,2,1,0.005714285714285714,0.0016326530612244899,8.163265306122449E-4,-1.0,0.0,0.0,0.33884297520661155,0.22097046702634518,-1.0,0.002514668901927913,0.03436714165968147,0.22097046702634518,-0.7142857142857143,0.0,18,8473,3220,9507,0,0.0,0,0,0,0,0.0,220,59,1,280,0,161,0,0.09743020656518024,0,1972,0,1357,111,0,3440,615,0.06283004535983254,1629,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,2664,13497,602,1637,open
10525,org/apache/tools/ant/taskdefs/optional/jsp,org/apache/tools/ant/taskdefs/optional/jsp/WLJspc.java,3270,true,12,8,423,1,12,59,2,6,0.9879518072289156,153,137,0.8954248366013072,0.75,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,PERFORMANCE,0.006705783738474434,SBSC_USE_STRINGBUFFER_CONCATENATION,18,2,1,0.005714285714285714,0.0024489795918367346,8.163265306122449E-4,-1.0,0.0,0.0,0.33884297520661155,0.22097046702634518,-1.0,0.002514668901927913,0.03436714165968147,0.22097046702634518,-0.7142857142857143,-1.0,68,10113,3303,11147,0,0.0,0,0,0,0,0.0,682,415,7,1104,0,267,0,0.04018804531765072,0,1972,0,1357,111,0,3440,615,0.06283004535983254,1601,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,2636,13497,602,1637,open
10525,org/apache/tools/ant/taskdefs/optional/jsp,org/apache/tools/ant/taskdefs/optional/jsp/WLJspc.java,3270,true,118,8,423,1,8,59,19,6,0.39156626506024095,153,137,0.8954248366013072,0.1228813559322034,37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,STYLE,0.09052808046940486,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,2,0.005714285714285714,0.0024489795918367346,0.0016326530612244899,-1.0,0.12962962962962962,0.003760859625057156,0.2532981530343008,0.4487656916173399,-0.7407407407407407,0.00586756077116513,0.07795473595976529,0.4487656916173399,-0.7142857142857143,-1.0,72,12032,3762,13066,0,0.0,0,0,0,0,0.0,682,415,7,1104,0,267,0,0.04018804531765072,0,1972,0,1357,111,0,3440,615,0.06283004535983254,1601,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,2636,13497,602,1637,open
10525,org/apache/tools/ant/taskdefs/optional/jsp,org/apache/tools/ant/taskdefs/optional/jsp/WLJspc.java,3270,true,118,8,423,1,8,59,19,6,0.40210843373493976,153,137,0.8954248366013072,0.1440677966101695,37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,STYLE,0.09052808046940486,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,2,0.005714285714285714,0.0024489795918367346,0.0016326530612244899,-1.0,0.12962962962962962,0.003760859625057156,0.2532981530343008,0.4487656916173399,-0.7407407407407407,0.00586756077116513,0.07795473595976529,0.4487656916173399,-0.7142857142857143,-1.0,72,12032,3762,13066,0,0.0,0,0,0,0,0.0,682,415,7,1104,0,267,0,0.04018804531765072,0,1972,0,1357,111,0,3440,615,0.06283004535983254,1601,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,2636,13497,602,1637,open
12499,org/apache/tools/ant/taskdefs/optional/junit,org/apache/tools/ant/taskdefs/optional/junit/AggregateTransformer.java,3619,true,0,13,3619,2,7,438,1,86,0.3687315634218289,174,127,0.7298850574712644,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,6,MALICIOUS_CODE,0.004191114836546521,MS_SHOULD_BE_FINAL,20,3,0,0.05061224489795919,0.004897959183673469,0.0,0.0,0.0,0.0,0.22950819672131148,0.1740548406037683,-1.0,0.0,0.01173512154233026,0.1740548406037683,-0.0967741935483871,-0.6666666666666666,22,8039,3192,9073,4,0.0,0,1,3,5,0.003214456514313042,434,429,6,869,0,5,0,0.07905723149936693,0,10842,0,7734,615,0,19191,3108,0.0761800185734145,1389,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,2424,13497,12,1046,open
12499,org/apache/tools/ant/taskdefs/optional/junit,org/apache/tools/ant/taskdefs/optional/junit/AggregateTransformer.java,3619,true,16,13,3619,2,0,438,2,86,0.528023598820059,174,127,0.7298850574712644,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,6,STYLE,0.038558256496227995,REC_CATCH_EXCEPTION,20,3,1,0.05061224489795919,0.004897959183673469,8.163265306122449E-4,-1.0,0.45652173913043476,0.0082703213610586,0.2532981530343008,0.4487656916173399,-0.08695652173913043,0.00586756077116513,0.07795473595976529,0.4487656916173399,-0.0967741935483871,-0.6666666666666666,19,7835,3182,8869,4,0.0,0,1,3,5,0.003214456514313042,434,429,6,869,0,5,0,0.07905723149936693,0,10842,0,7734,615,0,19191,3108,0.0761800185734145,1389,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,2424,13497,12,1046,open
12499,org/apache/tools/ant/taskdefs/optional/junit,org/apache/tools/ant/taskdefs/optional/junit/AggregateTransformer.java,3619,true,49,13,3619,2,12,438,6,86,0.7079646017699115,174,127,0.7298850574712644,0.24489795918367346,50,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,6,STYLE,0.005029337803855826,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,17,2,2,0.05061224489795919,0.004897959183673469,0.0016326530612244899,0.0,0.6666666666666666,0.007407407407407408,0.2532981530343008,0.4487656916173399,0.3333333333333333,0.00586756077116513,0.07795473595976529,0.4487656916173399,-0.0967741935483871,-0.6666666666666666,6,2884,1645,3918,4,0.0,0,1,3,5,0.003214456514313042,434,429,6,869,0,5,0,0.07905723149936693,0,10842,0,7734,615,0,19191,3108,0.0761800185734145,1389,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2424,13497,12,1046,close
