F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-ByteBuffer,F16-long[],F16-long,F16-Boolean,F16-Object,F16-NA,F16-void,F16-int,F16-SSLSocket,F16-boolean,F16-Double,F16-String,F16-Integer,F16-Set<String>,F16-SSTableWriter,F16-CompositeData,F16-Long,F16-MessageOut,F16-Collection<ColumnFamily>,F16-File,F3-NA,F3-Class,F3-EncryptionOptions,F3-PrintStream,F3-SSTableReader,F3-TCompactProtocol,F3-rows.size(),F3-Row,F3-byte[],F3-boolean,F3-char,F3-pager.isExhausted(),F3-String,F3-long,F3-InetAddress,F3-int,F3-ByteBuffer,F3-String[],F3-BitSet,F3-input,F7--,F7-/,F7---,F7-++,F7-%,F7-+=,F7-&,F7-NA,F7-*=,F7-*,F7-+,F7-^=,F12-long,F12-int,F12-FixedValueComparator,F12-Map<AbstractType ReversedType>,F12-NA,F12-boolean,F12-TField,F12-Logger,F12-UTF8Type,F12-String,F12-TimeUUIDType,F12-double,F12-Histogram,F12-FloatType,F12-List<AbstractType>,F12-TStruct,F12-UUID,F12-InetAddress,F12-Map<Class<? extends IScheme> SchemeFactory>,F12-Comparator<IndexInfo>,F17-static,F17-final,F17-NA,F2-Class,F2-NA,F2-Map<String String>,F2-Random,F2-Integer,F2-SSLFactory,F2-Math,F2-CqlLexer,F2-PrintStream,F2-CliLexer,F2-Object,F2-String,F2-TreeSet<ByteBuffer>,F2-ByteBuffer,F2-Long,F2-System,F2-Cql_Lexer,F2-CqlParser,F2-Boolean,F2-File,F6-java.util.Random,F6-java.io.RandomAccessFile,F6-NA,F6-java.lang.Long,F6-java.io.FileOutputStream,F6-org.apache.cassandra.db.marshal.InetAddressType,F6-java.util.HashMap<java.lang.Class<? extends org.apache.cassandra.thrift.IScheme> org.apache.cassandra.thrift.SchemeFactory>,F6-org.apache.cassandra.io.compress.CompressedSequentialWriter,F6-java.io.PrintStream,F6-org.apache.thrift.protocol.TCompactProtocol,F6-java.lang.IllegalStateException,F6-org.apache.cassandra.cli.RewriteRuleSubtreeStream,F6-org.apache.thrift.protocol.TStruct,F6-java.io.File,F6-java.lang.String,F6-org.apache.cassandra.hadoop.pig.ResourceFieldSchema,F6-org.apache.thrift.protocol.TField,F6-java.io.BufferedReader,F6-org.apache.cassandra.db.Column,F6-org.apache.cassandra.db.marshal.DynamicCompositeType.FixedValueComparator,F13-private,F13-NA,F13-public,F13-protected,F18-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-static,F14-final-final,F14-NA,F14-final,F1-registerQuery,F1-size,F1-NA,F1-add,F1-getDeclaredField,F1-pushFollow,F1-write,F1-assertEquals,F1-println,F1-get,F1-getSSTables,F1-equals,F1-compareTo,F1-predict,F1-value,F1-match,F1-count,F1-createTempFile,F1-max,F1-exit,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.io.OutputStreamWriter,F5-java.util.concurrent.FutureTask,F5-AbstractType,F5-java.io.FilterOutputStream,F5-java.util.EventObject,F5-java.lang.Number,F5-AbstractCommutativeType,F5-java.io.Reader,F5-java.util.AbstractList,F5-java.lang.RuntimeException,F5-java.lang.AbstractStringBuilder,F5-java.io.BufferedReader,F5-java.io.OutputStream,F5-java.lang.Exception,F5-java.text.DateFormat,F9-meter,F9-id,F9-row_cache_size,F9-dataDir,F9-poolName,F9-description,F9-bloom_filter_fp_chance,F9-string,F9-key_cache_size,F9-bytes,F9-planId,F9-finalState,F9-keyspaceName,F9-dclocal_read_repair_chance,F9-NA,F9-path,F9-sessions,F9-keySpace,F9-columnFamilyName,F10-NA,F19-NA,F19-abstract,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-String[],F4-boolean,F4-InputStream,F4-ByteBuffer,F4-long,F4-SSLContext,F4-List<ColumnDef>,F4-Raw,F4-byte[],F4-File,F4-void,F4-List,F4-int,F4-String,F4-Field,F4-BigInteger,F4-Class,F4-InetAddress,F4-byte,F8-ColumnFamilyMetricNameFactory,F8-CliClient,F8-MD5Digest,F8-StreamException,F8-KeyspaceMetricNameFactory,F8-NA,F8-StreamState,F8-ThreadPoolMetricNameFactory,F8-DifferencingCounter,F8-WriterThread,F8-MeasureableString,F8-CfDef,F11-SUPER_COLUMN_FIELD_DESC,F11-IRE_FIELD_DESC,F11-COMPRESSION_FIELD_DESC,F11-NA,F11-NAME_FIELD_DESC,F11-instances,F11-SUCCESS_FIELD_DESC,F11-KEY_FIELD_DESC,F11-schemes,F11-KEYSPACE_FIELD_DESC,F11-START_TOKEN_FIELD_DESC,F11-WHY_FIELD_DESC,F11-COLUMN_PARENT_FIELD_DESC,F11-STRUCT_DESC,F11-COLUMN_FAMILY_FIELD_DESC,F11-COLUMNS_FIELD_DESC,F11-instance,F11-QUERY_FIELD_DESC,F11-UE_FIELD_DESC,F11-ITEM_ID_FIELD_DESC,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-xedin@apache.org,F71-jmckenzie@apache.org,F71-povel.y@gmail.com,F71-sylvain@datastax.com,F71-yukim@apache.org,F71-brandonwilliams@apache.org,F71-dbrosius@mebigfatguy.com,F71-johan@apache.org,F71-benedict@apache.org,F71-jakers@gmail.com,F71-marcuse@apache.org,F71-jbellis@apache.org,F71-gdusbabek@apache.org,F71-vijay2win@gmail.com,F71-dbrosius@apache.org,F71-aleksey@apache.org,F71-jake@apache.org,F71-eevans@apache.org,F71-tyler@datastax.com,F71-slebresne@apache.org,F74,F73,F84,F146,category
5596,org/apache/cassandra/metrics,org/apache/cassandra/metrics/CacheMetrics.java,578,true,0,2,3986,8,8,523,1,201,0.6140350877192983,72,33,0.4583333333333333,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,7,STYLE,0.016421052631578947,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,20,3,0,0.008499743983614952,3.5842293906810036E-4,0.0,0.0,0.02564102564102564,8.615021877621346E-4,0.09855334538878843,0.47946243541598527,-0.6410256410256411,0.00631578947368421,0.042105263157894736,0.47946243541598527,-0.39759036144578314,-1.0,1,2770,559,5512,934,0.024077046548956663,5,292,642,1231,0.01795296895612974,25,50,0,75,33,-25,12,0.0281869725055662,45,3425,0,920,51,-21,4396,2505,0.0627550644302148,298,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3042,13775,11033,0,open
5596,org/apache/cassandra/metrics,org/apache/cassandra/metrics/CacheMetrics.java,578,true,0,2,3986,8,12,523,1,201,0.543859649122807,72,33,0.4583333333333333,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,7,PERFORMANCE,0.07536842105263158,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.008499743983614952,3.5842293906810036E-4,0.0,0.0,0.6759776536312849,0.014602124361495166,0.4752688172043011,0.32429719427271575,0.37988826815642457,0.009263157894736843,0.09178947368421053,0.32429719427271575,-0.39759036144578314,-1.0,5,4665,943,7407,934,0.024077046548956663,5,292,642,1231,0.01795296895612974,25,50,0,75,33,-25,12,0.0281869725055662,45,3425,0,920,51,-21,4396,2505,0.0627550644302148,298,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,3042,13775,11033,0,open
5596,org/apache/cassandra/metrics,org/apache/cassandra/metrics/CacheMetrics.java,578,true,0,2,3986,8,12,523,1,201,0.7280701754385965,72,33,0.4583333333333333,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,7,PERFORMANCE,0.07536842105263158,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.008499743983614952,3.5842293906810036E-4,0.0,0.0,0.6759776536312849,0.014602124361495166,0.4752688172043011,0.32429719427271575,0.37988826815642457,0.009263157894736843,0.09178947368421053,0.32429719427271575,-0.39759036144578314,-1.0,5,4665,943,7407,934,0.024077046548956663,5,292,642,1231,0.01795296895612974,25,50,0,75,33,-25,12,0.0281869725055662,45,3425,0,920,51,-21,4396,2505,0.0627550644302148,298,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,3042,13775,11033,0,open
5596,org/apache/cassandra/metrics,org/apache/cassandra/metrics/CacheMetrics.java,578,true,0,2,3986,8,12,523,1,201,0.7894736842105263,72,33,0.4583333333333333,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,7,PERFORMANCE,0.07536842105263158,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.008499743983614952,3.5842293906810036E-4,0.0,0.0,0.6759776536312849,0.014602124361495166,0.4752688172043011,0.32429719427271575,0.37988826815642457,0.009263157894736843,0.09178947368421053,0.32429719427271575,-0.39759036144578314,-1.0,5,4665,943,7407,934,0.024077046548956663,5,292,642,1231,0.01795296895612974,25,50,0,75,33,-25,12,0.0281869725055662,45,3425,0,920,51,-21,4396,2505,0.0627550644302148,298,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,3042,13775,11033,0,open
5596,org/apache/cassandra/metrics,org/apache/cassandra/metrics/CacheMetrics.java,578,true,0,2,3986,8,6,523,1,201,0.8771929824561403,72,33,0.4583333333333333,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,7,PERFORMANCE,0.07536842105263158,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.008499743983614952,3.5842293906810036E-4,0.0,0.0,0.6759776536312849,0.014602124361495166,0.4752688172043011,0.32429719427271575,0.37988826815642457,0.009263157894736843,0.09178947368421053,0.32429719427271575,-0.39759036144578314,-1.0,5,4665,943,7407,934,0.024077046548956663,5,292,642,1231,0.01795296895612974,25,50,0,75,33,-25,12,0.0281869725055662,45,3425,0,920,51,-21,4396,2505,0.0627550644302148,298,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,3042,13775,11033,0,open
5596,org/apache/cassandra/metrics,org/apache/cassandra/metrics/CacheMetrics.java,578,true,0,2,3986,8,9,523,1,201,0.9385964912280702,72,33,0.4583333333333333,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,7,PERFORMANCE,0.07536842105263158,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.008499743983614952,3.5842293906810036E-4,0.0,0.0,0.6759776536312849,0.014602124361495166,0.4752688172043011,0.32429719427271575,0.37988826815642457,0.009263157894736843,0.09178947368421053,0.32429719427271575,-0.39759036144578314,-1.0,5,4665,943,7407,934,0.024077046548956663,5,292,642,1231,0.01795296895612974,25,50,0,75,33,-25,12,0.0281869725055662,45,3425,0,920,51,-21,4396,2505,0.0627550644302148,298,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,3042,13775,11033,0,open
5405,org/apache/cassandra/metrics,org/apache/cassandra/metrics/ClientMetrics.java,543,true,0,2,3986,2,15,523,1,201,0.7358490566037735,29,18,0.6206896551724138,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,1,PERFORMANCE,0.07536842105263158,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.008499743983614952,5.120327700972862E-5,0.0,0.0,0.6759776536312849,0.014602124361495166,0.4752688172043011,0.32429719427271575,0.37988826815642457,0.009263157894736843,0.09178947368421053,0.32429719427271575,-0.39759036144578314,-1.0,2,2663,543,5405,934,0.0025399129172714078,5,292,642,1231,0.01795296895612974,25,4,0,29,4,21,3,0.2012699564586357,7,3425,0,920,51,-1,4396,2505,0.0627550644302148,298,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3042,13775,11033,0,open
3042,org/apache/cassandra/metrics,org/apache/cassandra/metrics/ColumnFamilyMetrics.java,62,true,0,8,3986,33,4,523,1,201,0.20239880059970014,548,90,0.16423357664233576,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,32,MALICIOUS_CODE,0.0054736842105263155,MS_MUTABLE_COLLECTION_PKGPROTECT,18,2,0,0.008499743983614952,0.001638504864311316,0.0,0.0,0.38461538461538464,0.021516944593867673,0.2235294117647059,0.21173512568064962,-0.23076923076923078,4.210526315789474E-4,0.007578947368421052,0.21173512568064962,-0.39759036144578314,1.0,15,1279,280,4021,934,0.10394103489771359,5,292,642,1231,0.01795296895612974,1106,281,8,1395,69,825,69,0.12411351831769853,141,3425,3,920,51,0,4396,2505,0.0627550644302148,129,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,2871,13775,11033,0,close
3042,org/apache/cassandra/metrics,org/apache/cassandra/metrics/ColumnFamilyMetrics.java,62,true,0,8,3986,33,12,523,1,201,0.22038980509745126,548,90,0.16423357664233576,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,32,PERFORMANCE,0.07536842105263158,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.008499743983614952,0.001638504864311316,0.0,0.0,0.6759776536312849,0.014602124361495166,0.4752688172043011,0.32429719427271575,0.37988826815642457,0.009263157894736843,0.09178947368421053,0.32429719427271575,-0.39759036144578314,1.0,40,4665,943,7407,934,0.10394103489771359,5,292,642,1231,0.01795296895612974,1106,281,8,1395,69,825,69,0.12411351831769853,141,3425,3,920,51,0,4396,2505,0.0627550644302148,129,1,1,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,2871,13775,11033,0,close
3042,org/apache/cassandra/metrics,org/apache/cassandra/metrics/ColumnFamilyMetrics.java,62,true,0,8,3986,33,12,523,1,201,0.3778110944527736,548,90,0.16423357664233576,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,32,PERFORMANCE,0.07536842105263158,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.008499743983614952,0.001638504864311316,0.0,0.0,0.6759776536312849,0.014602124361495166,0.4752688172043011,0.32429719427271575,0.37988826815642457,0.009263157894736843,0.09178947368421053,0.32429719427271575,-0.39759036144578314,1.0,40,4665,943,7407,934,0.10394103489771359,5,292,642,1231,0.01795296895612974,1106,281,8,1395,69,825,69,0.12411351831769853,141,3425,3,920,51,0,4396,2505,0.0627550644302148,129,1,1,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,2871,13775,11033,0,close
3042,org/apache/cassandra/metrics,org/apache/cassandra/metrics/ColumnFamilyMetrics.java,62,true,0,8,3986,33,15,523,1,201,0.391304347826087,548,90,0.16423357664233576,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,32,PERFORMANCE,0.07536842105263158,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.008499743983614952,0.001638504864311316,0.0,0.0,0.6759776536312849,0.014602124361495166,0.4752688172043011,0.32429719427271575,0.37988826815642457,0.009263157894736843,0.09178947368421053,0.32429719427271575,-0.39759036144578314,1.0,40,4665,943,7407,934,0.10394103489771359,5,292,642,1231,0.01795296895612974,1106,281,8,1395,69,825,69,0.12411351831769853,141,3425,3,920,51,0,4396,2505,0.0627550644302148,129,1,1,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,2871,13775,11033,0,close
3042,org/apache/cassandra/metrics,org/apache/cassandra/metrics/ColumnFamilyMetrics.java,62,true,0,8,3986,33,14,523,1,201,0.40929535232383807,548,90,0.16423357664233576,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,32,PERFORMANCE,0.07536842105263158,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.008499743983614952,0.001638504864311316,0.0,0.0,0.6759776536312849,0.014602124361495166,0.4752688172043011,0.32429719427271575,0.37988826815642457,0.009263157894736843,0.09178947368421053,0.32429719427271575,-0.39759036144578314,1.0,40,4665,943,7407,934,0.10394103489771359,5,292,642,1231,0.01795296895612974,1106,281,8,1395,69,825,69,0.12411351831769853,141,3425,3,920,51,0,4396,2505,0.0627550644302148,129,1,1,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,2871,13775,11033,0,close
