F83,F71-ryan@apache.org,F71-chrism@apache.org,F71-anshum@apache.org,F71-shalin@apache.org,F71-rmuir@apache.org,F71-sarowe@apache.org,F71-simonw@apache.org,F71-hossman@apache.org,F71-jpountz@apache.org,F71-buschmi@apache.org,F71-markrmiller@apache.org,F71-noble@apache.org,F71-yonik@apache.org,F71-mikemccand@apache.org,F71-shaie@apache.org,F71-rjernst@apache.org,F71-romseygeek@apache.org,F71-erick@apache.org,F71-dweiss@apache.org,F71-uschindler@apache.org,F74,F85,F73,F84,F146,F147,
40,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,3931,1,25862,20,3911,3892,
40,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,3931,1,25862,20,3911,3892,
40,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3931,1,3207,20,3911,3892,
40,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3931,1,3207,20,3911,3892,
40,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3931,1,3207,20,3911,3892,
40,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3931,1,3207,20,3911,3892,
40,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3931,1,3207,20,3911,3892,
21,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,3912,1,25862,20,3911,3892,
6351,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,10242,1,25862,20,3911,3892,
234,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4125,1,25862,20,3911,3892,
234,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4125,1,25862,20,3911,3892,
4875,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8766,1,25862,20,3911,3892,
4875,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8766,1,25862,20,3911,3892,
1417,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,5308,1,25862,20,3911,3892,
1417,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,5308,1,25862,20,3911,3892,
56,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,3947,1,25862,20,3911,3892,
230,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4121,1,25862,20,3911,3892,
389,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,4280,1,25862,20,3911,3892,
389,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,4280,1,25862,20,3911,3892,
389,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,4280,1,25862,20,3911,3892,
191,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,4082,1,2043,20,3911,3892,
191,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,4082,1,2043,20,3911,3892,
191,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,4082,1,2043,20,3911,3892,
191,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,4082,1,2043,20,3911,3892,
273,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,4164,1,25862,20,3911,3892,
85,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3976,1,2296,20,3911,3892,
2851,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6742,1,25862,20,3911,3892,
252,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,4143,1,25862,20,3911,3892,
252,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,4143,1,25862,20,3911,3892,
234,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,4125,1,25862,20,3911,3892,
234,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,4125,1,25862,20,3911,3892,
234,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,4125,1,25862,20,3911,3892,
2851,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6742,1,25862,20,3911,3892,
411,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4302,1,25862,20,3911,3892,
411,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,4302,1,25862,20,3911,3892,
411,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,4302,1,25862,20,3911,3892,
411,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,4302,1,25862,20,3911,3892,
411,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,4302,1,25862,20,3911,3892,
85,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,3976,1,25862,20,3911,3892,
85,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,3976,1,25862,20,3911,3892,
85,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,3976,1,25862,20,3911,3892,
399,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,4290,1,25862,20,3911,3892,
588,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,4479,1,25862,20,3911,3892,
24,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,3915,1,3804,20,3911,3892,
281,0,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,4172,1,25862,20,3911,3892,
399,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4290,1,25862,20,3911,3892,
399,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,4290,1,25862,20,3911,3892,
399,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,4290,1,25862,20,3911,3892,
399,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,4290,1,25862,20,3911,3892,
399,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,4290,1,25862,20,3911,3892,
399,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,4290,1,25862,20,3911,3892,
399,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,4290,1,25862,20,3911,3892,
281,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,4172,1,25862,20,3911,3892,
281,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,4172,1,25862,20,3911,3892,
426,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,4317,1,25862,20,3911,3892,
426,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,4317,1,25862,20,3911,3892,
426,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,4317,1,25862,20,3911,3892,
426,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,4317,1,25862,20,3911,3892,
426,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,4317,1,25862,20,3911,3892,
426,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,4317,1,25862,20,3911,3892,
1794,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,5685,1,25862,20,3911,3892,
1794,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,5685,1,25862,20,3911,3892,
1794,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,5685,1,25862,20,3911,3892,
1794,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,5685,1,25862,20,3911,3892,
1794,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,5685,1,25862,20,3911,3892,
1794,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,5685,1,25862,20,3911,3892,
399,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,4290,1,25862,281,4172,3892,
426,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,4317,1,25862,385,4276,3892,
426,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,4317,1,25862,385,4276,3892,
426,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,4317,1,25862,385,4276,3892,
588,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4479,1,25862,281,4172,3892,
588,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4479,1,25862,281,4172,3892,
418,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,4309,1,25862,281,4172,3892,
418,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,4309,1,25862,281,4172,3892,
692,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,4583,1,25862,281,4172,3892,
8311,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,12202,1,25862,281,4172,3892,
8311,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,12202,1,25862,281,4172,3892,
692,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,4583,1,25862,281,4172,3892,
413,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4304,1,25862,281,4172,3892,
413,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,4304,1,25862,281,4172,3892,
413,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,4304,1,25862,281,4172,3892,
413,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,4304,1,25862,281,4172,3892,
426,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,4317,1,25862,385,4276,3892,
426,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,4317,1,25862,385,4276,3892,
399,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,4290,1,25862,385,4276,3892,
399,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,4290,1,25862,385,4276,3892,
426,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,4317,1,25862,385,4276,3892,
426,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,4317,1,25862,385,4276,3892,
426,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,4317,1,25862,385,4276,3892,
426,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,4317,1,435,385,4276,3892,
426,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,4317,1,25862,385,4276,3892,
426,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,4317,1,25862,385,4276,3892,
426,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,4317,1,25862,385,4276,3892,
426,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,4317,1,25862,385,4276,3892,
426,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,4317,1,25862,385,4276,3892,
426,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,4317,1,25862,385,4276,3892,
426,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,4317,1,25862,385,4276,3892,
426,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,4317,1,435,385,4276,3892,
426,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,4317,1,25862,385,4276,3892,
426,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4317,1,25862,385,4276,3892,
426,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,4317,1,25862,385,4276,3892,
426,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,4317,1,25862,385,4276,3892,
426,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,4317,1,25862,385,4276,3892,
722,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,4613,1,25862,33,3924,3892,
722,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,4613,1,25862,33,3924,3892,
722,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,4613,1,25862,33,3924,3892,
967,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,4858,1,25862,1,3892,3892,
2851,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,6742,1,25862,33,3924,3892,
218,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4109,1,25862,33,3924,3892,
967,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,4858,1,25862,1,3892,3892,
967,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,4858,1,25862,1,3892,3892,
967,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,4858,1,25862,1,3892,3892,
33,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,3924,1,3207,33,3924,3892,
426,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,4317,1,25862,230,4121,3892,
426,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4317,1,25862,230,4121,3892,
426,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,4317,1,25862,230,4121,3892,
426,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4317,1,25862,230,4121,3892,
300,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,4191,1,3804,230,4121,3892,
426,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,4317,1,25862,230,4121,3892,
426,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,4317,1,25862,230,4121,3892,
426,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4317,1,25862,230,4121,3892,
426,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4317,1,25862,230,4121,3892,
300,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,4191,1,2769,230,4121,3892,
230,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,4121,1,25862,230,4121,3892,
692,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,4583,1,25862,230,4121,3892,
692,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,4583,1,25862,230,4121,3892,
692,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,4583,1,25862,230,4121,3892,
1894,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,5785,1,25862,20,3911,3892,
33,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,3924,1,25862,33,3924,3892,
788,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4679,1,25862,18,3909,3892,
788,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4679,1,25862,18,3909,3892,
788,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4679,1,25862,18,3909,3892,
788,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4679,1,25862,18,3909,3892,
18,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,3909,1,25862,18,3909,3892,
18,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,3909,1,25862,18,3909,3892,
18,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,3909,1,25862,18,3909,3892,
18,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,3909,1,25862,18,3909,3892,
18,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,3909,1,25862,18,3909,3892,
18,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,3909,1,25862,18,3909,3892,
18,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,3909,1,25862,18,3909,3892,
1417,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,5308,1,25862,182,4073,3892,
7134,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11025,1,1924,182,4073,3892,
8311,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12202,1,1924,182,4073,3892,
7134,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11025,1,25862,182,4073,3892,
7134,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11025,1,25862,182,4073,3892,
7134,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11025,1,25862,182,4073,3892,
7134,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11025,1,1924,182,4073,3892,
1417,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5308,1,25862,182,4073,3892,
1417,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,5308,1,25862,182,4073,3892,
1417,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5308,1,25862,182,4073,3892,
1417,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5308,1,25862,182,4073,3892,
1417,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5308,1,25862,182,4073,3892,
1417,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5308,1,25862,182,4073,3892,
969,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4860,1,25862,182,4073,3892,
399,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,4290,1,25862,182,4073,3892,
33,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,3924,1,25862,20,3911,3892,
33,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,3924,1,25862,20,3911,3892,
33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3924,1,25862,20,3911,3892,
33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3924,1,25862,20,3911,3892,
33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3924,1,25862,20,3911,3892,
33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3924,1,25862,20,3911,3892,
33,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,3924,1,25862,20,3911,3892,
33,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,3924,1,25862,20,3911,3892,
33,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,3924,1,25862,20,3911,3892,
1043,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,4934,1,25862,20,3911,3892,
33,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3924,1,25862,20,3911,3892,
33,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3924,1,25862,20,3911,3892,
33,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,3924,1,25862,20,3911,3892,
33,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,3924,1,25862,20,3911,3892,
33,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,3924,1,25862,20,3911,3892,
33,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,3924,1,25862,20,3911,3892,
33,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,3924,1,25862,20,3911,3892,
33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3924,1,25862,20,3911,3892,
33,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,3924,1,25862,20,3911,3892,
33,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,3924,1,25862,20,3911,3892,
33,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,3924,1,25862,20,3911,3892,
33,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,3924,1,25862,20,3911,3892,
33,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3924,1,25862,20,3911,3892,
33,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3924,1,25862,20,3911,3892,
33,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,3924,1,25862,20,3911,3892,
33,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3924,1,25862,20,3911,3892,
33,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3924,1,25862,20,3911,3892,
33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3924,1,25862,20,3911,3892,
33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3924,1,25862,20,3911,3892,
7087,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10978,1,25862,281,4172,3892,
788,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,4679,1,25862,281,4172,3892,
788,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,4679,1,25862,281,4172,3892,
788,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,4679,1,25862,281,4172,3892,
788,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,4679,1,25862,281,4172,3892,
1794,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,5685,1,3804,281,4172,3892,
6351,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10242,1,25862,281,4172,3892,
6351,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10242,1,25862,281,4172,3892,
6351,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10242,1,25862,281,4172,3892,
6351,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10242,1,25862,281,4172,3892,
2851,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6742,1,25862,281,4172,3892,
2851,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6742,1,25862,281,4172,3892,
2851,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6742,1,25862,281,4172,3892,
2851,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6742,1,25862,281,4172,3892,
2851,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6742,1,25862,281,4172,3892,
2851,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6742,1,25862,281,4172,3892,
2851,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6742,1,25862,281,4172,3892,
2851,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6742,1,25862,281,4172,3892,
2851,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6742,1,25862,281,4172,3892,
1033,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,4924,1,25862,8,3899,3892,
1033,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,4924,1,25862,8,3899,3892,
454,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,4345,1,25862,48,3939,3892,
454,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,4345,1,25862,48,3939,3892,
454,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,4345,1,25862,48,3939,3892,
416,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,4307,1,25862,48,3939,3892,
416,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,4307,1,25862,48,3939,3892,
327,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,4218,1,25862,48,3939,3892,
327,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,4218,1,25862,48,3939,3892,
327,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,4218,1,25862,48,3939,3892,
351,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,4242,1,25862,48,3939,3892,
351,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,4242,1,25862,48,3939,3892,
351,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,4242,1,25862,48,3939,3892,
967,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,4858,1,25862,1,3892,3892,
48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3939,1,25862,48,3939,3892,
967,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,4858,1,25862,1,3892,3892,
48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3939,1,25862,48,3939,3892,
48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3939,1,25862,48,3939,3892,
48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3939,1,25862,48,3939,3892,
48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3939,1,25862,48,3939,3892,
48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3939,1,25862,48,3939,3892,
48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3939,1,25862,48,3939,3892,
1510,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,5401,1,25862,386,4277,3892,
2851,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,6742,1,25862,386,4277,3892,
727,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,4618,1,25862,386,4277,3892,
416,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,4307,1,25862,386,4277,3892,
416,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,4307,1,25862,386,4277,3892,
416,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,4307,1,25862,386,4277,3892,
