F72,F54,F55,F25,F64,F67,F69,F101,F102,F105,F108,F3-Class,F3-Among[],F3-String,F3-int,F7-++,F13-private,F18-public,F1-find_among_b,F5-java.lang.RuntimeException,F15-protected,F15-public,F4-boolean,F4-int,F94,F95,F22,F112,F116,F117,F118,F120,F110,F121,F122,F123,F77,F70,F41,F43,F46,F126,F127,F129,F36,F130,F131,F132,F37,F134,F135,F136,F83,F71-chrism@apache.org,F71-sarowe@apache.org,F71-gsingers@apache.org,F71-jpountz@apache.org,F71-markrmiller@apache.org,F71-noble@apache.org,F71-yonik@apache.org,F71-mikemccand@apache.org,F71-shaie@apache.org,F71-rjernst@apache.org,F71-romseygeek@apache.org,F74,F73,F84,category
5175,org/apache/lucene/analysis/standard,org/apache/lucene/analysis/standard/UAX29URLEmailTokenizerImpl.java,173,1329,1,91,0.9912814835316911,6907,0.29309746791536595,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34,9,2,0.00219191427179737,-1.0,0.26666666666666666,0.0044444444444444444,0.5912033041944769,-0.4,0.01829924650161464,0.1652314316469322,0.5912033041944769,11146,15037,62,0,0.002131333001532206,30455,20456,51562,1,9999,0.23143551110995966,45282,0,918,74380,17102,399,0,1,0,0,0,0,0,1,1,1,0,4290,25862,397,open
5175,org/apache/lucene/analysis/standard,org/apache/lucene/analysis/standard/UAX29URLEmailTokenizerImpl.java,173,1329,1,1,0.961666205369499,6907,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34,9,2,0.00219191427179737,0.0,0.36363636363636365,0.01285583103764922,0.16718586835420737,-0.2,0.004036598493003229,0.06001076426264801,0.16718586835420737,11146,15037,62,0,0.002131333001532206,30455,20456,51562,1,9999,0.23143551110995966,45282,0,918,74380,17102,399,0,1,0,0,0,0,0,1,1,1,0,4290,25862,397,open
5175,org/apache/lucene/analysis/standard,org/apache/lucene/analysis/standard/UAX29URLEmailTokenizerImpl.java,173,1329,1,1,0.961666205369499,6907,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34,9,2,0.00219191427179737,0.0,0.36363636363636365,0.01285583103764922,0.16718586835420737,-0.2,0.004036598493003229,0.06001076426264801,0.16718586835420737,11146,15037,62,0,0.002131333001532206,30455,20456,51562,1,9999,0.23143551110995966,45282,0,918,74380,17102,399,0,1,0,0,0,0,0,1,1,1,0,4290,25862,397,open
5175,org/apache/lucene/analysis/standard,org/apache/lucene/analysis/standard/UAX29URLEmailTokenizerImpl.java,173,1329,1,1,0.9364793800166067,6907,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34,9,2,0.00219191427179737,0.0,0.36363636363636365,0.01285583103764922,0.16718586835420737,-0.2,0.004036598493003229,0.06001076426264801,0.16718586835420737,11146,15037,62,0,0.002131333001532206,30455,20456,51562,1,9999,0.23143551110995966,45282,0,918,74380,17102,399,0,1,0,0,0,0,0,1,1,1,0,4290,25862,397,open
5175,org/apache/lucene/analysis/standard,org/apache/lucene/analysis/standard/UAX29URLEmailTokenizerImpl.java,173,1329,1,1,0.9611126487683366,6907,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34,9,2,0.00219191427179737,0.0,0.36363636363636365,0.01285583103764922,0.16718586835420737,-0.2,0.004036598493003229,0.06001076426264801,0.16718586835420737,11146,15037,62,0,0.002131333001532206,30455,20456,51562,1,9999,0.23143551110995966,45282,0,918,74380,17102,399,0,1,0,0,0,0,0,1,1,1,0,4290,25862,397,open
19865,org/apache/lucene/util,org/apache/lucene/util/AttributeSource.java,2075,5388,5,10,0.7136563876651982,253,0.5775100401606426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2,2,4.870920603994155E-4,1.0,0.9529411764705882,0.0010191884240327157,0.5912033041944769,0.9058823529411765,0.01829924650161464,0.1652314316469322,0.5912033041944769,17035,20926,285,96,0.028304220266780675,1461,195,1720,0,1266,0.14256572543770796,32613,0,948,47082,19092,967,0,1,0,0,1,0,0,1,1,0,0,4858,25862,1,close
17957,org/apache/lucene/analysis/stempel,org/apache/lucene/analysis/stempel/StempelStemmer.java,1791,78,1,7,0.6831683168316832,44,0.1388888888888889,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,2,2.4354603019970775E-4,-1.0,0.6,0.007741935483870968,0.5316591226389012,0.4,0.001883745963401507,0.009418729817007535,0.5316591226389012,14066,17957,17,0,0.011675824175824176,147,70,217,0,77,0.03335225151922022,304,0,1,447,162,8099,0,0,0,0,0,0,0,0,0,0,0,11990,25862,388,open
19865,org/apache/lucene/util,org/apache/lucene/util/AttributeSource.java,2075,5388,5,10,0.7136563876651982,253,0.5775100401606426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2,2,4.870920603994155E-4,1.0,0.9529411764705882,0.0010191884240327157,0.5912033041944769,0.9058823529411765,0.01829924650161464,0.1652314316469322,0.5912033041944769,17035,20926,285,96,0.028304220266780675,1461,195,1720,0,1266,0.14256572543770796,32613,0,948,47082,19092,967,0,1,0,0,1,0,0,1,1,0,0,4858,25862,1,close
19865,org/apache/lucene/util,org/apache/lucene/util/AttributeSource.java,2075,5388,5,10,0.7136563876651982,253,0.5775100401606426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2,2,4.870920603994155E-4,1.0,0.9529411764705882,0.0010191884240327157,0.5912033041944769,0.9058823529411765,0.01829924650161464,0.1652314316469322,0.5912033041944769,17035,20926,285,96,0.028304220266780675,1461,195,1720,0,1266,0.14256572543770796,32613,0,948,47082,19092,967,0,1,0,0,1,0,0,1,1,0,0,4858,25862,1,close
7320,org/apache/lucene/analysis/synonym,org/apache/lucene/analysis/synonym/SynonymFilterFactory.java,477,55,2,2,0.9804878048780488,131,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,9.74184120798831E-4,-1.0,0.25301204819277107,0.004295385265047045,0.5912033041944769,-0.27710843373493976,0.01829924650161464,0.1652314316469322,0.5912033041944769,7879,11770,20,0,0.016726024715489157,202,56,268,3,146,0.14898613397663263,1563,0,31,1717,1440,187,0,1,0,0,0,0,0,0,0,1,0,4078,25862,187,open
7320,org/apache/lucene/analysis/synonym,org/apache/lucene/analysis/synonym/SynonymFilterFactory.java,477,55,2,2,0.8146341463414634,131,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,9.74184120798831E-4,-1.0,0.25301204819277107,0.004295385265047045,0.5912033041944769,-0.27710843373493976,0.01829924650161464,0.1652314316469322,0.5912033041944769,7879,11770,20,0,0.016726024715489157,202,56,268,3,146,0.14898613397663263,1563,0,31,1717,1440,187,0,1,0,0,0,0,0,0,0,1,0,4078,25862,187,open
7320,org/apache/lucene/analysis/synonym,org/apache/lucene/analysis/synonym/SynonymFilterFactory.java,477,55,2,2,0.9170731707317074,131,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,9.74184120798831E-4,-1.0,0.25301204819277107,0.004295385265047045,0.5912033041944769,-0.27710843373493976,0.01829924650161464,0.1652314316469322,0.5912033041944769,7879,11770,20,0,0.016726024715489157,202,56,268,3,146,0.14898613397663263,1563,0,31,1717,1440,187,0,1,0,0,0,0,0,0,0,1,0,4078,25862,187,open
7320,org/apache/lucene/analysis/synonym,org/apache/lucene/analysis/synonym/SynonymFilterFactory.java,477,55,2,7,0.5219512195121951,131,0.6956521739130435,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,2,9.74184120798831E-4,-1.0,0.35,0.012638888888888887,0.16718586835420737,-0.2,0.004036598493003229,0.06001076426264801,0.16718586835420737,4798,8689,20,0,0.016726024715489157,202,56,268,3,146,0.14898613397663263,1563,0,31,1717,1440,187,0,1,0,0,0,0,0,0,0,1,0,4078,25862,187,open
19865,org/apache/lucene/util,org/apache/lucene/util/AttributeSource.java,2075,5388,5,10,0.7136563876651982,253,0.5775100401606426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2,2,4.870920603994155E-4,1.0,0.9529411764705882,0.0010191884240327157,0.5912033041944769,0.9058823529411765,0.01829924650161464,0.1652314316469322,0.5912033041944769,17035,20926,285,96,0.028304220266780675,1461,195,1720,0,1266,0.14256572543770796,32613,0,948,47082,19092,967,0,1,0,0,1,0,0,1,1,0,0,4858,25862,1,close
19865,org/apache/lucene/util,org/apache/lucene/util/AttributeSource.java,2075,5388,5,10,0.7136563876651982,253,0.5775100401606426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2,2,4.870920603994155E-4,1.0,0.9529411764705882,0.0010191884240327157,0.5912033041944769,0.9058823529411765,0.01829924650161464,0.1652314316469322,0.5912033041944769,17035,20926,285,96,0.028304220266780675,1461,195,1720,0,1266,0.14256572543770796,32613,0,948,47082,19092,967,0,1,0,0,1,0,0,1,1,0,0,4858,25862,1,close
16285,org/apache/lucene/analysis/tokenattributes,org/apache/lucene/analysis/tokenattributes/CharTermAttributeImpl.java,1492,480,1,1,0.16901408450704225,208,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,2,7.306380905991232E-4,-1.0,0.23728813559322035,0.015081873024992818,0.16067158142928858,-0.4745762711864407,0.0034983853606027986,0.03336921420882669,0.16067158142928858,14205,18096,19,0,3.869987047830322E-4,468,15,483,0,453,0.05704140430395116,2260,0,1,2766,1755,1098,0,1,0,1,0,0,1,1,1,0,0,4989,25862,400,open
16285,org/apache/lucene/analysis/tokenattributes,org/apache/lucene/analysis/tokenattributes/CharTermAttributeImpl.java,1492,480,1,2,0.2112676056338028,208,0.875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,2,7.306380905991232E-4,-1.0,0.23728813559322035,0.015081873024992818,0.16067158142928858,-0.4745762711864407,0.0034983853606027986,0.03336921420882669,0.16067158142928858,14205,18096,19,0,3.869987047830322E-4,468,15,483,0,453,0.05704140430395116,2260,0,1,2766,1755,1098,0,1,0,1,0,0,1,1,1,0,0,4989,25862,400,open
16285,org/apache/lucene/analysis/tokenattributes,org/apache/lucene/analysis/tokenattributes/CharTermAttributeImpl.java,1492,480,1,1,0.1056338028169014,208,1.0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,15,3,3,7.306380905991232E-4,0.0,0.4318181818181818,0.005576164537941397,0.5912033041944769,-0.13636363636363635,0.01829924650161464,0.1652314316469322,0.5912033041944769,14205,18096,19,0,3.869987047830322E-4,468,15,483,0,453,0.05704140430395116,2260,0,1,2766,1755,1098,0,1,0,1,0,0,1,1,1,0,0,4989,25862,400,open
19867,org/apache/lucene/analysis/tokenattributes,org/apache/lucene/analysis/tokenattributes/FlagsAttributeImpl.java,2076,480,1,1,0.3582089552238806,37,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,15,1,3,2.4354603019970775E-4,0.0,0.4318181818181818,0.005576164537941397,0.5912033041944769,-0.13636363636363635,0.01829924650161464,0.1652314316469322,0.5912033041944769,15976,19867,19,0,3.869987047830322E-4,127,63,190,0,64,0.007527187116574096,2260,0,1,2766,1755,6351,0,1,0,0,0,0,0,0,1,0,0,10242,25862,400,close
10242,org/apache/lucene/analysis/tokenattributes,org/apache/lucene/analysis/tokenattributes/KeywordAttributeImpl.java,840,480,1,3,0.7272727272727273,37,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,1,2.4354603019970775E-4,-1.0,0.0,0.0,0.2761328796198629,-0.7916666666666666,0.0032292787944025836,0.019106566200215284,0.2761328796198629,14570,18461,19,0,3.869987047830322E-4,67,0,67,0,67,0.004659838252795502,2260,0,1,2766,1755,6351,0,1,0,0,0,0,0,0,1,0,0,10242,25862,400,open
10242,org/apache/lucene/analysis/tokenattributes,org/apache/lucene/analysis/tokenattributes/OffsetAttributeImpl.java,840,480,1,1,0.3010752688172043,51,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,15,1,3,2.4354603019970775E-4,0.0,0.4318181818181818,0.005576164537941397,0.5912033041944769,-0.13636363636363635,0.01829924650161464,0.1652314316469322,0.5912033041944769,15976,19867,19,0,3.869987047830322E-4,142,5,147,0,137,0.036063193424969796,2260,0,1,2766,1755,6351,0,1,0,0,0,0,0,1,1,0,0,10242,25862,400,close
6301,org/apache/lucene/analysis/tokenattributes,org/apache/lucene/analysis/tokenattributes/PackedTokenAttributeImpl.java,329,480,1,3,0.9174757281553398,122,0.7222222222222222,1,0,0,0,1,0,0,0,0,0,0,0,0,0,15,4,3,9.74184120798831E-4,-1.0,0.23076923076923078,0.004034427111350188,0.5912033041944769,-0.38461538461538464,0.01829924650161464,0.1652314316469322,0.5912033041944769,2410,6301,19,0,3.869987047830322E-4,177,0,177,0,177,0.09114315139031925,2260,0,1,2766,1755,2410,0,0,0,0,0,0,0,0,0,0,0,6301,25862,400,open
6301,org/apache/lucene/analysis/tokenattributes,org/apache/lucene/analysis/tokenattributes/PackedTokenAttributeImpl.java,329,480,1,3,0.9223300970873787,122,0.7777777777777778,1,0,0,0,1,0,0,0,0,0,0,0,0,0,15,4,3,9.74184120798831E-4,-1.0,0.23076923076923078,0.004034427111350188,0.5912033041944769,-0.38461538461538464,0.01829924650161464,0.1652314316469322,0.5912033041944769,2410,6301,19,0,3.869987047830322E-4,177,0,177,0,177,0.09114315139031925,2260,0,1,2766,1755,2410,0,0,0,0,0,0,0,0,0,0,0,6301,25862,400,open
6301,org/apache/lucene/analysis/tokenattributes,org/apache/lucene/analysis/tokenattributes/PackedTokenAttributeImpl.java,329,480,1,3,0.9271844660194175,122,0.8333333333333334,1,0,0,0,1,0,0,0,0,0,0,0,0,0,15,4,3,9.74184120798831E-4,-1.0,0.23076923076923078,0.004034427111350188,0.5912033041944769,-0.38461538461538464,0.01829924650161464,0.1652314316469322,0.5912033041944769,2410,6301,19,0,3.869987047830322E-4,177,0,177,0,177,0.09114315139031925,2260,0,1,2766,1755,2410,0,0,0,0,0,0,0,0,0,0,0,6301,25862,400,open
6301,org/apache/lucene/analysis/tokenattributes,org/apache/lucene/analysis/tokenattributes/PackedTokenAttributeImpl.java,329,480,1,3,0.9320388349514563,122,0.8888888888888888,1,0,0,1,0,0,0,0,0,0,0,0,0,0,15,4,3,9.74184120798831E-4,-1.0,0.23076923076923078,0.004034427111350188,0.5912033041944769,-0.38461538461538464,0.01829924650161464,0.1652314316469322,0.5912033041944769,2410,6301,19,0,3.869987047830322E-4,177,0,177,0,177,0.09114315139031925,2260,0,1,2766,1755,2410,0,0,0,0,0,0,0,0,0,0,0,6301,25862,400,open
19867,org/apache/lucene/analysis/tokenattributes,org/apache/lucene/analysis/tokenattributes/PayloadAttributeImpl.java,2076,480,1,4,0.7526881720430108,53,0.46153846153846156,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,3,4.870920603994155E-4,1.0,0.23076923076923078,0.004034427111350188,0.5912033041944769,-0.38461538461538464,0.01829924650161464,0.1652314316469322,0.5912033041944769,15976,19867,19,0,3.869987047830322E-4,155,18,173,0,137,0.028616333133656836,2260,0,1,2766,1755,1098,0,1,0,0,0,0,0,0,1,0,0,4989,25862,400,close
19867,org/apache/lucene/analysis/tokenattributes,org/apache/lucene/analysis/tokenattributes/PayloadAttributeImpl.java,2076,480,1,1,0.25806451612903225,53,1.0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,15,2,3,4.870920603994155E-4,0.0,0.4318181818181818,0.005576164537941397,0.5912033041944769,-0.13636363636363635,0.01829924650161464,0.1652314316469322,0.5912033041944769,15976,19867,19,0,3.869987047830322E-4,155,18,173,0,137,0.028616333133656836,2260,0,1,2766,1755,1098,0,1,0,0,0,0,0,0,1,0,0,4989,25862,400,close
19867,org/apache/lucene/analysis/tokenattributes,org/apache/lucene/analysis/tokenattributes/PositionIncrementAttributeImpl.java,2076,480,1,1,0.3333333333333333,42,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,15,1,3,2.4354603019970775E-4,0.0,0.4318181818181818,0.005576164537941397,0.5912033041944769,-0.13636363636363635,0.01829924650161464,0.1652314316469322,0.5912033041944769,15976,19867,19,0,3.869987047830322E-4,170,81,251,0,89,0.03139436762788765,2260,0,1,2766,1755,6351,0,1,0,0,0,0,0,0,1,0,0,10242,18246,400,close
11302,org/apache/lucene/analysis/tokenattributes,org/apache/lucene/analysis/tokenattributes/PositionLengthAttributeImpl.java,943,480,1,1,0.3333333333333333,42,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,15,1,3,2.4354603019970775E-4,0.0,0.4318181818181818,0.005576164537941397,0.5912033041944769,-0.13636363636363635,0.01829924650161464,0.1652314316469322,0.5912033041944769,9466,13357,19,0,3.869987047830322E-4,58,0,58,0,58,0.10624335459861776,2260,0,1,2766,1755,6351,0,0,0,0,0,0,0,0,1,0,0,10242,25862,400,open
19867,org/apache/lucene/analysis/tokenattributes,org/apache/lucene/analysis/tokenattributes/TypeAttributeImpl.java,2076,480,1,1,0.37333333333333335,43,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,15,1,3,2.4354603019970775E-4,0.0,0.4318181818181818,0.005576164537941397,0.5912033041944769,-0.13636363636363635,0.01829924650161464,0.1652314316469322,0.5912033041944769,15976,19867,19,0,3.869987047830322E-4,121,61,182,0,60,0.02735472291769859,2260,0,1,2766,1755,6351,0,1,0,0,0,0,0,0,1,0,0,10242,25862,400,close
19865,org/apache/lucene/util,org/apache/lucene/util/AttributeSource.java,2075,5388,5,10,0.7136563876651982,253,0.5775100401606426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2,2,4.870920603994155E-4,1.0,0.9529411764705882,0.0010191884240327157,0.5912033041944769,0.9058823529411765,0.01829924650161464,0.1652314316469322,0.5912033041944769,17035,20926,285,96,0.028304220266780675,1461,195,1720,0,1266,0.14256572543770796,32613,0,948,47082,19092,967,0,1,0,0,1,0,0,1,1,0,0,4858,25862,1,close
19865,org/apache/lucene/util,org/apache/lucene/util/AttributeSource.java,2075,5388,5,10,0.7136563876651982,253,0.5775100401606426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2,2,4.870920603994155E-4,1.0,0.9529411764705882,0.0010191884240327157,0.5912033041944769,0.9058823529411765,0.01829924650161464,0.1652314316469322,0.5912033041944769,17035,20926,285,96,0.028304220266780675,1461,195,1720,0,1266,0.14256572543770796,32613,0,948,47082,19092,967,0,1,0,0,1,0,0,1,1,0,0,4858,25862,1,close
19865,org/apache/lucene/util,org/apache/lucene/util/AttributeSource.java,2075,5388,5,10,0.7136563876651982,253,0.5775100401606426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2,2,4.870920603994155E-4,1.0,0.9529411764705882,0.0010191884240327157,0.5912033041944769,0.9058823529411765,0.01829924650161464,0.1652314316469322,0.5912033041944769,17035,20926,285,96,0.028304220266780675,1461,195,1720,0,1266,0.14256572543770796,32613,0,948,47082,19092,967,0,1,0,0,1,0,0,1,1,0,0,4858,25862,1,close
19865,org/apache/lucene/util,org/apache/lucene/util/AttributeSource.java,2075,5388,5,10,0.7136563876651982,253,0.5775100401606426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2,2,4.870920603994155E-4,1.0,0.9529411764705882,0.0010191884240327157,0.5912033041944769,0.9058823529411765,0.01829924650161464,0.1652314316469322,0.5912033041944769,17035,20926,285,96,0.028304220266780675,1461,195,1720,0,1266,0.14256572543770796,32613,0,948,47082,19092,967,0,1,0,0,1,0,0,1,1,0,0,4858,25862,1,close
13654,org/apache/lucene/analysis/uima/ae,org/apache/lucene/analysis/uima/ae/BasicAEProvider.java,1141,73,1,1,0.6522988505747126,53,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,4.870920603994155E-4,0.0,0.3188405797101449,0.01277536849648492,0.295307783478861,-0.3333333333333333,0.0034983853606027986,0.00914962325080732,0.295307783478861,9763,13654,18,0,0.021458710066305002,113,1,114,1,112,0.03423326447561258,350,0,0,358,342,266,0,0,0,0,0,0,0,0,0,0,0,4157,25862,266,open
13654,org/apache/lucene/analysis/uima/ae,org/apache/lucene/analysis/uima/ae/BasicAEProvider.java,1141,73,1,1,0.9655172413793104,53,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,4.870920603994155E-4,-1.0,0.0,0.0,0.2761328796198629,-0.75,0.0032292787944025836,0.019106566200215284,0.2761328796198629,9747,13638,18,0,0.021458710066305002,113,1,114,1,112,0.03423326447561258,350,0,0,358,342,266,0,0,0,0,0,0,0,0,0,0,0,4157,25862,266,open
13043,org/apache/lucene/analysis/util,org/apache/lucene/analysis/util/CharArrayIterator.java,1098,723,5,1,0.1791044776119403,134,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,2,7.306380905991232E-4,-1.0,0.23728813559322035,0.015081873024992818,0.16067158142928858,-0.4745762711864407,0.0034983853606027986,0.03336921420882669,0.16067158142928858,10769,14660,18,0,0.004719357581663753,322,2,324,0,320,0.15869989121106462,4905,0,41,5754,4097,6351,0,0,0,0,0,0,0,0,1,0,0,10242,25862,397,open
13043,org/apache/lucene/analysis/util,org/apache/lucene/analysis/util/CharArrayIterator.java,1098,723,5,1,0.2736318407960199,134,0.2857142857142857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,2,7.306380905991232E-4,-1.0,0.16304347826086957,0.011371691871455576,0.16067158142928858,-0.6086956521739131,0.0034983853606027986,0.03336921420882669,0.16067158142928858,10769,14660,18,0,0.004719357581663753,322,2,324,0,320,0.15869989121106462,4905,0,41,5754,4097,6351,0,0,0,0,0,0,0,0,1,0,0,10242,25862,397,open
13043,org/apache/lucene/analysis/util,org/apache/lucene/analysis/util/CharArrayIterator.java,1098,723,5,1,0.31840796019900497,134,0.6666666666666666,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,7.306380905991232E-4,-1.0,0.3552123552123552,0.005205375861746519,0.5912033041944769,-0.138996138996139,0.01829924650161464,0.1652314316469322,0.5912033041944769,10769,14660,18,0,0.004719357581663753,322,2,324,0,320,0.15869989121106462,4905,0,41,5754,4097,6351,0,0,0,0,0,0,0,0,1,0,0,10242,25862,397,open
5704,org/apache/lucene/analysis/util,org/apache/lucene/analysis/util/CharacterUtils.java,235,723,4,1,0.9158163265306123,192,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,2.4354603019970775E-4,1.0,0.23728813559322035,0.015081873024992818,0.16067158142928858,-0.4745762711864407,0.0034983853606027986,0.03336921420882669,0.16067158142928858,11989,15880,18,0,0.004719357581663753,572,40,612,0,532,0.05803808295063132,4905,0,41,5754,4097,1813,0,0,0,1,0,0,0,1,0,1,0,5704,25862,397,close
19865,org/apache/lucene/util,org/apache/lucene/util/AttributeSource.java,2075,5388,5,10,0.7136563876651982,253,0.5775100401606426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2,2,4.870920603994155E-4,1.0,0.9529411764705882,0.0010191884240327157,0.5912033041944769,0.9058823529411765,0.01829924650161464,0.1652314316469322,0.5912033041944769,17035,20926,285,96,0.028304220266780675,1461,195,1720,0,1266,0.14256572543770796,32613,0,948,47082,19092,967,0,1,0,0,1,0,0,1,1,0,0,4858,25862,1,close
15660,org/apache/lucene/analysis/util,org/apache/lucene/analysis/util/OpenStringBuilder.java,1398,723,1,1,0.3026315789473684,104,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,2,4.870920603994155E-4,-1.0,0.23728813559322035,0.015081873024992818,0.16067158142928858,-0.4745762711864407,0.0034983853606027986,0.03336921420882669,0.16067158142928858,11769,15660,18,0,0.004719357581663753,229,0,229,0,229,0.006664206298751169,4905,0,41,5754,4097,6351,0,0,0,0,0,0,0,0,1,0,0,10242,25862,397,open
15660,org/apache/lucene/analysis/util,org/apache/lucene/analysis/util/OpenStringBuilder.java,1398,723,1,1,0.27631578947368424,104,0.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,2,4.870920603994155E-4,-1.0,0.16304347826086957,0.011371691871455576,0.16067158142928858,-0.6086956521739131,0.0034983853606027986,0.03336921420882669,0.16067158142928858,11769,15660,18,0,0.004719357581663753,229,0,229,0,229,0.006664206298751169,4905,0,41,5754,4097,6351,0,0,0,0,0,0,0,0,1,0,0,10242,25862,397,open
