F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-float,F16-DocData,F16-char[],F16-long,F16-Iterator<Number>,F16-Object,F16-NA,F16-void,F16-int,F16-double,F16-Query,F16-Iterator<BytesRef>,F16-boolean,F16-Collection<ContentStream>,F16-String,F16-Iterator<String>,F16-NamedList,F16-Void,F16-byte,F16-BytesRef,F3-NA,F3-CharSequence,F3-int[],F3-Class,F3-StringBuilder,F3-Among[],F3-byte[],F3-boolean,F3-FileInputStream,F3-char,F3-Bits,F3-String,F3-long,F3-CharStream,F3-int,F3-ValueSource,F3-char[],F3-getBoost(),F3-long[],F3-Path,F7-|,F7-^,F7-++,F7-%,F7-&,F7-*,F7-+,F7-^=,F7--,F7-/,F7--=,F7-+=,F7-NA,F12-long,F12-int,F12-BytesRef,F12-NA,F12-boolean,F12-Logger,F12-String[],F12-BytesRefBuilder,F12-NamedList,F12-String,F12-Scorer,F12-TermsEnum,F12-List<String>,F12-Token,F12-float,F12-QParser,F12-Boolean,F12-IndexInput,F12-SolrParams,F12-List<AnalysisPhase>,F17-abstract,F17-static,F17-final,F17-static-final,F17-NA,F2-Path,F2-StringBuilder,F2-Class,F2-HungarianStemmer,F2-StandardSyntaxParser,F2-UAX29URLEmailTokenizerImpl,F2-NA,F2-QueryParserTokenManager,F2-Integer,F2-Files,F2-QueryParser,F2-Object,F2-String,F2-Map,F2-PorterStemmer,F2-Long,F2-System,F2-Float,F2-File,F2-HTMLStripCharFilter,F6-java.lang.Exception,F6-NA,F6-java.lang.Long,F6-org.apache.lucene.queryparser.surround.parser.Token,F6-java.io.FileInputStream,F6-java.lang.UnsupportedOperationException,F6-java.lang.IllegalStateException,F6-java.io.DataInputStream,F6-org.apache.solr.parser.Token,F6-org.apache.solr.search.IntFloatOpenHashMap,F6-org.apache.lucene.codecs.simpletext.AlreadyClosedException,F6-java.lang.Character,F6-java.lang.Integer,F6-java.io.File,F6-org.apache.solr.update.FSDataFastInputStream,F6-java.lang.StringBuilder,F6-org.apache.solr.uima.processor.JCasPool,F6-java.lang.Double,F6-org.apache.solr.client.solrj.impl.BasicHeader,F6-java.io.BufferedReader,F13-private,F13-NA,F13-protected,F13-public,F18-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-static,F14-NA,F14-final,F1-size,F1-getLatestSchema,F1-NA,F1-add,F1-jj_ntk,F1-r_mark_regions,F1-getClass,F1-clone,F1-jj_consume_token,F1-iterator,F1-find_among_b,F1-get,F1-equals,F1-append,F1-compareTo,F1-slice_from,F1-charAt,F1-getName,F1-toString,F1-length,F5-java.util.zip.InflaterInputStream,F5-java.lang.Object,F5-SolrQueryRequestBase,F5-NA,F5-java.lang.Error,F5-MultiTermQueryWrapperFilter,F5-java.lang.Thread,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.io.FilterInputStream,F5-FastInputStream,F5-java.lang.Number,F5-java.lang.Throwable,F5-java.lang.RuntimeException,F5-java.io.Reader,F5-java.util.AbstractList,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-java.util.AbstractSet,F9-bits,F9-request,F9-name,F9-shardName,F9-a,F9-boostedMap,F9-field,F9-map,F9-indexedField,F9-hi,F9-numDeadServersToTry,F9-expirationThresholdMilllis,F9-min,F9-source,F9-NA,F9-cached,F9-cachedAt,F9-servers,F9-sources,F9-length,F10-NA,F10-true,F19-NA,F19-abstract,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-boolean,F4-InputStream,F4-File[],F4-long,F4-QueryNode,F4-char,F4-Token,F4-Object,F4-SrndQuery,F4-Float,F4-void,F4-List,F4-double,F4-StringBuilder,F4-Path,F4-int,F4-String,F4-Class,F4-Iterator,F8-DocumentsWriterFlushControl,F8-LocalReplicator,F8-TernaryTree,F8-CollectionShardAdminRequest,F8-InputWindowToken,F8-IntervalFacet,F8-Correction,F8-MockDirectoryWrapper,F8-SolrCore,F8-CombineSuggestionWrapper,F8-CurrentLevel,F8-TVTerms,F8-ExpiringCachedDocCollection,F8-NA,F8-ElevationObj,F8-Frame,F8-JavaUtilRegexMatcher,F8-Block,F8-Req,F8-CompoundToken,F11-term,F11-scorer,F11-propertyValue,F11-NA,F11-collection,F11-log,F11-node,F11-startOffset,F11-failedPings,F11-field,F11-start,F11-token,F11-replica,F11-propertyName,F11-endOffset,F11-vs,F11-_name,F11-clauses,F11-query,F11-state,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-ryan@apache.org,F71-chrism@apache.org,F71-anshum@apache.org,F71-shalin@apache.org,F71-rmuir@apache.org,F71-sarowe@apache.org,F71-simonw@apache.org,F71-gsingers@apache.org,F71-hossman@apache.org,F71-jpountz@apache.org,F71-markrmiller@apache.org,F71-noble@apache.org,F71-yonik@apache.org,F71-mikemccand@apache.org,F71-shaie@apache.org,F71-rjernst@apache.org,F71-erick@apache.org,F71-romseygeek@apache.org,F71-dweiss@apache.org,F71-uschindler@apache.org,F74,F73,F84,F146,category
5529,org/apache/solr/cloud,org/apache/solr/cloud/ZkController.java,124,true,15,84,1457,9,8,486,4,101,0.6374143835616438,1768,259,0.14649321266968326,0.4666666666666667,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,15,BAD_PRACTICE,0.005629045876723895,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,16,2,1,0.032981886996485535,0.0040551500405515,2.703433360367667E-4,1.0,0.5,0.00625,0.15130434782608695,0.3534370427663847,0.1,0.004503236701379116,0.0213903743315508,0.3534370427663847,-0.03278688524590164,-0.2,149,7295,903,11919,1074,0.18619985240322742,50,1004,70,2128,0.05785139941758007,1748,643,273,2664,65,1105,261,0.165384533048041,358,10914,32,5060,1503,196,17477,5854,0.13424515979842397,7,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,4631,15273,7,4631,close
6577,org/apache/solr/cloud,org/apache/solr/cloud/ZkTestServer.java,278,true,0,16,1457,14,5,486,1,101,0.6722408026755853,472,44,0.09322033898305085,1.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,3,PERFORMANCE,0.06811145510835913,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.032981886996485535,8.110300081103001E-4,0.0,0.0,0.34710743801652894,0.012590214693896137,0.3391304347826087,0.18702023471943788,-0.17355371900826447,0.0059104981705600905,0.06079369546861807,0.18702023471943788,-0.03278688524590164,-1.0,21,12619,1540,17243,1074,0.0,50,1004,70,2128,0.05785139941758007,249,304,279,832,0,-55,0,0.09349535276823939,0,10914,0,5060,1503,0,17477,5854,0.13424515979842397,726,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,5350,25862,7,4631,open
6577,org/apache/solr/cloud,org/apache/solr/cloud/ZkTestServer.java,278,true,8,16,1457,14,0,486,1,101,0.5468227424749164,472,44,0.09322033898305085,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,3,STYLE,0.0647340275823248,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.032981886996485535,8.110300081103001E-4,2.703433360367667E-4,-1.0,0.3652173913043478,0.005391480195190574,0.41661500309981403,0.6054958125471315,-0.10434782608695652,0.025612158739093723,0.1711229946524064,0.6054958125471315,-0.03278688524590164,-1.0,21,12619,1540,17243,1074,0.0,50,1004,70,2128,0.05785139941758007,249,304,279,832,0,-55,0,0.09349535276823939,0,10914,0,5060,1503,0,17477,5854,0.13424515979842397,726,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,5350,25862,7,4631,open
6577,org/apache/solr/cloud,org/apache/solr/cloud/ZkTestServer.java,278,true,0,16,1457,14,0,486,1,101,0.342809364548495,472,44,0.09322033898305085,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,3,STYLE,0.03996622572473966,SF_SWITCH_NO_DEFAULT,19,2,1,0.032981886996485535,8.110300081103001E-4,2.703433360367667E-4,-1.0,0.5704225352112676,0.005698620151963204,0.41661500309981403,0.6054958125471315,0.19718309859154928,0.025612158739093723,0.1711229946524064,0.6054958125471315,-0.03278688524590164,-1.0,20,11833,1431,16457,1074,0.0,50,1004,70,2128,0.05785139941758007,249,304,279,832,0,-55,0,0.09349535276823939,0,10914,0,5060,1503,0,17477,5854,0.13424515979842397,726,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,5350,25862,7,4631,open
4850,org/apache/solr/cloud/overseer,org/apache/solr/cloud/overseer/ZkStateWriter.java,32,true,0,8,29,2,2,46,1,8,0.1782608695652174,155,46,0.2967741935483871,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,MALICIOUS_CODE,0.04418801013228258,MS_SHOULD_BE_FINAL,16,1,0,8.110300081103001E-4,2.703433360367667E-4,0.0,0.0,0.535031847133758,0.020731064140533086,0.37730870712401055,0.20296725198735363,0.17197452229299362,0.0053475935828877,0.03630734590486912,0.20296725198735363,-1.0,-1.0,1,209,30,4833,377,0.13636363636363635,0,13,364,390,0.07211142782483328,26,6,0,32,6,20,26,0.13636363636363635,32,377,0,13,0,20,390,364,0.07211142782483328,102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4726,25862,63,4687,open
4850,org/apache/solr/cloud/overseer,org/apache/solr/cloud/overseer/ZkWriteCommand.java,32,true,0,3,29,1,4,46,1,8,0.6521739130434783,20,19,0.95,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,STYLE,0.023641992682240362,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,20,3,0,8.110300081103001E-4,2.703433360367667E-4,0.0,0.0,0.2619047619047619,0.004495596688287719,0.41661500309981403,0.6054958125471315,-0.2619047619047619,0.025612158739093723,0.1711229946524064,0.6054958125471315,-1.0,-1.0,1,226,32,4850,377,0.009174311926605505,0,13,364,390,0.07211142782483328,4,1,0,5,1,3,4,0.009174311926605505,5,377,0,13,0,3,390,364,0.07211142782483328,209,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4833,25862,63,4687,open
7609,org/apache/solr/common,org/apache/solr/common/EnumFieldValue.java,421,true,0,9,173,1,2,111,1,12,0.23275862068965517,65,26,0.4,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,BAD_PRACTICE,0.026175063326766113,SE_NO_SERIALVERSIONID,19,3,0,0.0021627466882941336,2.703433360367667E-4,0.0,0.0,0.07526881720430108,0.0017400855590241648,0.15130434782608695,0.3534370427663847,-0.7311827956989247,0.004503236701379116,0.0213903743315508,0.3534370427663847,-1.0,-1.0,0,2985,421,7609,0,0.0,0,0,0,0,0.0,85,0,0,85,0,85,0,0.06357516828721017,0,2220,0,569,18,0,2807,1651,0.08501803690938188,2985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7609,25862,687,5311,open
6050,org/apache/solr/common,org/apache/solr/common/SolrDocument.java,208,true,0,29,173,3,3,111,1,12,0.1111111111111111,257,94,0.3657587548638132,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,BAD_PRACTICE,0.026175063326766113,SE_NO_SERIALVERSIONID,19,3,0,0.0021627466882941336,2.703433360367667E-4,0.0,0.0,0.07526881720430108,0.0017400855590241648,0.15130434782608695,0.3534370427663847,-0.7311827956989247,0.004503236701379116,0.0213903743315508,0.3534370427663847,-1.0,-1.0,30,17895,2757,22519,0,0.0,0,0,0,0,0.0,812,70,8,890,0,742,0,0.09807049862477471,0,2220,0,569,18,0,2807,1651,0.08501803690938188,1426,1,0,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,6050,25862,687,5311,open
15557,org/apache/solr/common,org/apache/solr/common/SolrDocumentList.java,1301,true,0,7,173,1,3,111,1,12,0.4411764705882353,34,23,0.6764705882352942,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,1,BAD_PRACTICE,0.026175063326766113,SE_NO_SERIALVERSIONID,19,3,0,0.0021627466882941336,2.703433360367667E-4,0.0,0.0,0.07526881720430108,0.0017400855590241648,0.15130434782608695,0.3534370427663847,-0.7311827956989247,0.004503236701379116,0.0213903743315508,0.3534370427663847,-1.0,-1.0,11,17882,2757,22506,0,0.0,0,0,0,0,0.0,57,51,0,108,0,6,0,0.033111151507914986,0,2220,0,569,18,0,2807,1651,0.08501803690938188,7578,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,12202,25862,687,5311,open
18304,org/apache/solr/common,org/apache/solr/common/SolrInputDocument.java,1753,true,0,32,173,1,2,111,1,12,0.12624584717607973,174,87,0.5,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,BAD_PRACTICE,0.026175063326766113,SE_NO_SERIALVERSIONID,19,3,0,0.0021627466882941336,2.703433360367667E-4,0.0,0.0,0.07526881720430108,0.0017400855590241648,0.15130434782608695,0.3534370427663847,-0.7311827956989247,0.004503236701379116,0.0213903743315508,0.3534370427663847,-1.0,-1.0,35,17895,2757,22519,0,0.0,0,0,0,0,0.0,484,122,10,616,0,362,0,0.19381142698178905,0,2220,0,569,18,0,2807,1651,0.08501803690938188,2102,1,0,0,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,6726,25862,687,5311,open
15557,org/apache/solr/common,org/apache/solr/common/SolrInputField.java,1301,true,0,14,173,2,3,111,1,12,0.13793103448275862,152,52,0.34210526315789475,1.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,BAD_PRACTICE,0.026175063326766113,SE_NO_SERIALVERSIONID,19,3,0,0.0021627466882941336,5.406866720735334E-4,0.0,0.0,0.07526881720430108,0.0017400855590241648,0.15130434782608695,0.3534370427663847,-0.7311827956989247,0.004503236701379116,0.0213903743315508,0.3534370427663847,-1.0,-1.0,17,17806,2739,22430,0,0.0,0,0,0,0,0.0,201,212,0,413,0,-11,0,0.05492400675751693,0,2220,0,569,18,0,2807,1651,0.08501803690938188,2102,1,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,6726,25862,687,5311,open
15557,org/apache/solr/common,org/apache/solr/common/SolrInputField.java,1301,true,0,14,173,2,0,111,1,12,0.8663793103448276,152,52,0.34210526315789475,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,BAD_PRACTICE,0.0028145229383619475,IT_NO_SUCH_ELEMENT,16,2,1,0.0021627466882941336,5.406866720735334E-4,2.703433360367667E-4,-1.0,0.3,0.0052499999999999995,0.15130434782608695,0.3534370427663847,-0.4,0.004503236701379116,0.0213903743315508,0.3534370427663847,-1.0,-1.0,17,17806,2739,22430,0,0.0,0,0,0,0,0.0,201,212,0,413,0,-11,0,0.05492400675751693,0,2220,0,569,18,0,2807,1651,0.08501803690938188,2102,1,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,6726,25862,687,5311,open
