F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-float,F16-Thread,F16-JMeterProperty,F16-X509Certificate[],F16-AssertionResult,F16-long,F16-PreparedStatement,F16-NA,F16-CollectionProperty,F16-void,F16-int,F16-boolean,F16-PasswordAuthentication,F16-String,F16-Subject,F16-ParamMask,F16-HttpResponse,F16-Class<?>,F16-CookieManager,F16-List<HTTPSamplerBase>,F3-NA,F3-HttpRequestBase,F3-JMeterTreeNode,F3-StringProperty,F3-CollectionProperty,F3-TestElementProperty,F3-GenericController,F3-HashTree,F3-byte[],F3-boolean,F3-Object,F3-MenuIcon,F3-JMeterFileFilter,F3-String,F3-long,F3-InterleaveControl.IGNORE_SUB_CONTROLLERS,F3-int,F3-Node,F3-String[],F3-Arguments,F7--,F7-++,F7-+=,F7-NA,F7-+,F12-long,F12-Integer,F12-int,F12-RemoteThreadsListener,F12-Object,F12-LinkedList<LoopIterationListener>,F12-NA,F12-ThreadLocal<Long>,F12-boolean,F12-JTextField,F12-Logger,F12-String,F12-SamplingStatCalculator,F12-JTree,F12-double,F12-Random,F12-JTextArea,F12-RemoteSampleListener,F12-Set<String>,F12-BeanInfo,F17-static,F17-final,F17-NA,F2-StringBuilder,F2-NA,F2-JTextComponent,F2-Entry<Object Object>,F2-AbstractVisualizer,F2-AbstractButton,F2-ExecutorService,F2-Matcher,F2-AnnotatedTestCase,F2-String,F2-HashTree,F2-MailerModel,F2-Element,F2-Long,F2-SaveService,F2-System,F2-Authorization,F2-Attribute,F2-Statement,F2-File,F6-java.util.Random,F6-java.util.zip.GZIPInputStream,F6-java.io.ByteArrayOutputStream,F6-NA,F6-org.apache.jmeter.protocol.jms.sampler.CollectionProperty,F6-org.apache.jmeter.config.StringProperty,F6-java.io.InputStreamReader,F6-org.apache.jmeter.protocol.http.modifier.TestElementProperty,F6-org.apache.jmeter.protocol.http.sampler.HTTPSamplerBase.CleanerThread,F6-java.io.PrintWriter,F6-java.io.File,F6-java.lang.String,F6-java.io.OutputStreamWriter,F6-java.lang.StringBuilder,F6-org.apache.jmeter.protocol.http.util.CollectionProperty,F6-org.apache.jmeter.protocol.http.sampler.DefaultHttpRequestRetryHandler,F6-java.util.Date,F6-org.apache.jmeter.testelement.property.StringProperty,F6-org.apache.jmeter.config.CollectionProperty,F6-java.io.BufferedReader,F13-private,F13-NA,F13-public,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-cloneTree,F1-setResponseData,F1-NA,F1-setStyle,F1-setProperty,F1-trim,F1-getInstance,F1-getPropDefault,F1-getLoggerForClass,F1-addComponent,F1-debug,F1-execute,F1-valueOf,F1-setSelected,F1-promptToSaveFile,F1-setDelay,F1-getKey,F1-exit,F1-setText,F1-setArguments,F5-java.util.zip.InflaterInputStream,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-java.io.OutputStreamWriter,F5-java.util.AbstractSequentialList,F5-java.lang.Thread,F5-java.io.FilterOutputStream,F5-javax.swing.JToggleButton,F5-javax.swing.Timer,F5-java.io.InputStreamReader,F5-java.io.Reader,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-java.util.AbstractSet,F9-label,F9-xAxisLabels,F9-startTime,F9-samplerLabel,F9-color,F9-time,F9-backColor,F9-chkBox,F9-yAxisLabel,F9-NA,F9-lineColor,F9-random,F9-keyStore,F9-md5HexInput,F9-length,F10-NA,F10-true,F19-NA,F19-abstract,F19-interface,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-ExecutorService,F4-String[],F4-Integer,F4-Container,F4-boolean,F4-File[],F4-Future,F4-long,F4-JMeterProperty,F4-JTextField,F4-Object,F4-void,F4-List,F4-StringBuilder,F4-Long,F4-String,F4-int,F4-JButton,F4-CallableStatement,F8-SSLManager,F8-RespTimeGraphLineBean,F8-BarGraph,F8-RespTimeGraphChart,F8-RespTimeGraphDataBean,F8-RandomTimer,F8-NA,F8-MD5HexAssertionGUI,F8-AxisGraph,F8-LineGraph,F11-ALWAYS_ENCODE,F11-APPLIABLE_CONFIG_CLASSES,F11-compareContent,F11-NA,F11-log,F11-firstTime,F11-ZERO,F11-LOCK,F11-maxThroughput,F11-CONDITION,F11-USE_GROUP_NAME,F11-pct2Label,F11-serialVersionUID,F11-listener,F11-TEXT_HTML,F11-sumOfSquares,F11-CLEAR,F11-rand,F11-CONNECTOR_PREFIX_DEFAULT,F11-loopCount,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-dev-null@apache.org,F71-mblankestijn@apache.org,F71-fschumacher@apache.org,F71-jsalvata@apache.org,F71-dims@apache.org,F71-jeremy_a@apache.org,F71-seade@apache.org,F71-oros@apache.org,F71-woolfel@apache.org,F71-pmouawad@apache.org,F71-alf@apache.org,F71-fschumacher@unknown,F71-milamber@apache.org,F71-thads@apache.org,F71-rjung@apache.org,F71-sebb@apache.org,F71-mstover1@apache.org,F71-undera@apache.org,F71-pmouawad@unknown,F74,F73,F84,F146,category
7509,org/apache/jmeter/protocol/mail/sampler/gui,org/apache/jmeter/protocol/mail/sampler/gui/MailReaderSamplerGui.java,1967,true,22,15,205,3,8,15,3,3,0.3641791044776119,240,31,0.12916666666666668,0.09090909090909091,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,STYLE,0.13398692810457516,BC_UNCONFIRMED_CAST,20,3,1,0.0029069767441860465,0.0029069767441860465,0.0014534883720930232,-1.0,0.17073170731707318,0.0067420186396985925,0.38636363636363635,0.43386544779919095,-0.6341463414634146,0.1830065359477124,0.16339869281045752,0.43386544779919095,-1.0,-1.0,14,5619,2550,8465,0,0.0,0,0,0,0,0.0,262,13,3,278,0,249,0,0.040404563386445574,0,262,0,13,3,0,278,249,0.040404563386445574,792,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3637,14044,792,3637,open
7509,org/apache/jmeter/protocol/mail/sampler/gui,org/apache/jmeter/protocol/mail/sampler/gui/MailReaderSamplerGui.java,1967,true,21,15,205,3,8,15,4,3,0.48059701492537316,240,31,0.12916666666666668,0.19047619047619047,25,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,STYLE,0.13398692810457516,BC_UNCONFIRMED_CAST,20,3,1,0.0029069767441860465,0.0029069767441860465,0.0014534883720930232,-1.0,0.17073170731707318,0.0067420186396985925,0.38636363636363635,0.43386544779919095,-0.6341463414634146,0.1830065359477124,0.16339869281045752,0.43386544779919095,-1.0,-1.0,14,5619,2550,8465,0,0.0,0,0,0,0,0.0,262,13,3,278,0,249,0,0.040404563386445574,0,262,0,13,3,0,278,249,0.040404563386445574,792,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3637,14044,792,3637,open
3629,org/apache/jmeter/protocol/mongodb/sampler,org/apache/jmeter/protocol/mongodb/sampler/MongoScriptSampler.java,409,true,68,14,127,1,12,17,1,3,0.5729166666666666,96,22,0.22916666666666666,0.36764705882352944,25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,I18N,0.08986928104575163,DM_DEFAULT_ENCODING,19,1,1,0.0014534883720930232,0.0014534883720930232,0.0014534883720930232,-1.0,0.5636363636363636,0.12297520661157026,0.5555555555555556,3.9396490154065936E-4,0.12727272727272726,0.029411764705882353,0.027777777777777776,3.9396490154065936E-4,-1.0,-1.0,4,1780,850,4626,0,0.0,0,0,0,0,0.0,110,5,0,115,0,105,0,0.10690326360148912,0,118,0,9,1,0,128,109,0.06832097745901572,784,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,3629,14044,386,3231,open
7298,org/apache/jmeter/protocol/smtp/sampler,org/apache/jmeter/protocol/smtp/sampler/SmtpSampler.java,1825,true,155,8,246,1,0,8,20,1,0.731829573934837,293,60,0.20477815699658702,1.0,133,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,I18N,0.08986928104575163,DM_DEFAULT_ENCODING,19,1,3,0.00436046511627907,0.00436046511627907,0.00436046511627907,0.3333333333333333,0.5636363636363636,0.12297520661157026,0.5555555555555556,3.9396490154065936E-4,0.12727272727272726,0.029411764705882353,0.027777777777777776,3.9396490154065936E-4,0.3333333333333333,0.3333333333333333,10,4369,1741,7215,0,0.0,0,0,0,0,0.0,486,123,25,634,0,363,0,0.24690127390921968,0,486,0,123,25,0,634,363,0.24690127390921968,784,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,3629,14044,784,3629,close
7298,org/apache/jmeter/protocol/smtp/sampler,org/apache/jmeter/protocol/smtp/sampler/SmtpSampler.java,1825,true,155,8,246,1,0,8,20,1,0.7418546365914787,293,60,0.20477815699658702,1.0,133,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,I18N,0.08986928104575163,DM_DEFAULT_ENCODING,19,1,3,0.00436046511627907,0.00436046511627907,0.00436046511627907,0.3333333333333333,0.5636363636363636,0.12297520661157026,0.5555555555555556,3.9396490154065936E-4,0.12727272727272726,0.029411764705882353,0.027777777777777776,3.9396490154065936E-4,0.3333333333333333,0.3333333333333333,22,4452,1825,7298,0,0.0,0,0,0,0,0.0,486,123,25,634,0,363,0,0.24690127390921968,0,486,0,123,25,0,634,363,0.24690127390921968,784,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,3629,14044,784,3629,close
7298,org/apache/jmeter/protocol/smtp/sampler,org/apache/jmeter/protocol/smtp/sampler/SmtpSampler.java,1825,true,155,8,246,1,0,8,20,1,0.5288220551378446,293,60,0.20477815699658702,1.0,133,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,STYLE,0.0915032679738562,REC_CATCH_EXCEPTION,17,2,3,0.00436046511627907,0.00436046511627907,0.00436046511627907,0.3333333333333333,0.21428571428571427,0.008017492711370262,0.38636363636363635,0.43386544779919095,-0.5535714285714286,0.1830065359477124,0.16339869281045752,0.43386544779919095,0.3333333333333333,0.3333333333333333,8,2909,1200,5755,0,0.0,0,0,0,0,0.0,486,123,25,634,0,363,0,0.24690127390921968,0,486,0,123,25,0,634,363,0.24690127390921968,784,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,3629,14044,784,3629,open
7298,org/apache/jmeter/protocol/smtp/sampler/gui,org/apache/jmeter/protocol/smtp/sampler/gui/SmtpPanel.java,1825,true,3,61,880,10,6,91,1,18,0.46397941680960547,712,290,0.40730337078651685,0.8333333333333334,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,BAD_PRACTICE,0.032679738562091505,NM_CONFUSING,19,3,0,0.005813953488372093,0.005813953488372093,7.267441860465116E-4,0.5,0.45,0.030937500000000003,0.4482758620689655,0.09572470036023611,-0.1,0.032679738562091505,0.021241830065359478,0.09572470036023611,0.0,0.0,22,4452,1825,7298,0,0.0,0,0,0,0,0.0,1098,43,34,1175,0,1055,0,0.17044126804390838,0,1449,0,67,34,0,1550,1382,0.13276238273577656,386,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,3231,14044,386,3231,close
7298,org/apache/jmeter/protocol/smtp/sampler/gui,org/apache/jmeter/protocol/smtp/sampler/gui/SmtpPanel.java,1825,true,13,61,880,10,8,91,4,18,0.8284734133790738,712,290,0.40730337078651685,0.5384615384615384,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,STYLE,0.024509803921568627,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,20,3,1,0.005813953488372093,0.005813953488372093,0.0014534883720930232,1.0,0.26666666666666666,0.009312169312169313,0.38636363636363635,0.43386544779919095,-0.4666666666666667,0.1830065359477124,0.16339869281045752,0.43386544779919095,0.0,0.0,22,4452,1825,7298,0,0.0,0,0,0,0,0.0,1098,43,34,1175,0,1055,0,0.17044126804390838,0,1449,0,67,34,0,1550,1382,0.13276238273577656,386,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,3231,14044,386,3231,close
7298,org/apache/jmeter/protocol/smtp/sampler/gui,org/apache/jmeter/protocol/smtp/sampler/gui/SmtpPanel.java,1825,true,16,61,880,10,15,91,3,18,0.9210977701543739,712,290,0.40730337078651685,0.375,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,PERFORMANCE,0.0032679738562091504,WMI_WRONG_MAP_ITERATOR,18,2,1,0.005813953488372093,0.005813953488372093,0.0014534883720930232,-1.0,0.0,0.0,0.7045454545454546,0.1677679897339876,-1.0,0.042483660130718956,0.032679738562091505,0.1677679897339876,0.0,0.0,13,4396,1812,7242,0,0.0,0,0,0,0,0.0,1098,43,34,1175,0,1055,0,0.17044126804390838,0,1449,0,67,34,0,1550,1382,0.13276238273577656,386,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,3231,14044,386,3231,open
7298,org/apache/jmeter/protocol/smtp/sampler/gui,org/apache/jmeter/protocol/smtp/sampler/gui/SmtpPanel.java,1825,true,12,61,880,10,12,91,2,18,0.4322469982847341,712,290,0.40730337078651685,0.5833333333333334,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,PERFORMANCE,0.0032679738562091504,WMI_WRONG_MAP_ITERATOR,18,2,1,0.005813953488372093,0.005813953488372093,0.0014534883720930232,-1.0,0.0,0.0,0.7045454545454546,0.1677679897339876,-1.0,0.042483660130718956,0.032679738562091505,0.1677679897339876,0.0,0.0,13,4396,1812,7242,0,0.0,0,0,0,0,0.0,1098,43,34,1175,0,1055,0,0.17044126804390838,0,1449,0,67,34,0,1550,1382,0.13276238273577656,386,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,3231,14044,386,3231,open
7275,org/apache/jmeter/protocol/smtp/sampler/protocol,org/apache/jmeter/protocol/smtp/sampler/protocol/LocalTrustStoreSSLSocketFactory.java,1820,true,23,9,423,1,0,81,1,5,0.45588235294117646,76,44,0.5789473684210527,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,STYLE,0.0915032679738562,REC_CATCH_EXCEPTION,20,3,1,0.01308139534883721,0.0014534883720930232,0.0014534883720930232,-1.0,0.21428571428571427,0.008017492711370262,0.38636363636363635,0.43386544779919095,-0.5535714285714286,0.1830065359477124,0.16339869281045752,0.43386544779919095,-0.7777777777777778,-1.0,2,4429,1820,7275,10,0.0,0,0,10,10,0.07142857142857142,101,0,0,101,0,101,0,0.3531468531468531,0,397,0,106,44,0,547,291,0.14732376785665177,784,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3629,14044,61,2906,open
3345,org/apache/jmeter/protocol/smtp/sampler/protocol,org/apache/jmeter/protocol/smtp/sampler/protocol/SendMailCommand.java,229,true,7,56,423,1,8,81,2,5,0.914519906323185,395,359,0.9088607594936708,0.2857142857142857,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,STYLE,0.09803921568627451,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.01308139534883721,0.007267441860465116,0.0014534883720930232,-1.0,0.05,0.002261904761904762,0.38636363636363635,0.43386544779919095,-0.8833333333333333,0.1830065359477124,0.16339869281045752,0.43386544779919095,-0.7777777777777778,-0.6,5,885,530,3731,10,0.2857142857142857,0,0,10,10,0.07142857142857142,100,101,44,245,0,-1,10,0.11994049366480079,10,397,0,106,44,10,547,291,0.14732376785665177,61,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2906,14044,61,2906,open
3345,org/apache/jmeter/protocol/smtp/sampler/protocol,org/apache/jmeter/protocol/smtp/sampler/protocol/SendMailCommand.java,229,true,128,56,423,1,0,81,29,5,0.24355971896955503,395,359,0.9088607594936708,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,STYLE,0.09803921568627451,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.01308139534883721,0.007267441860465116,0.0014534883720930232,-1.0,0.05,0.002261904761904762,0.38636363636363635,0.43386544779919095,-0.8833333333333333,0.1830065359477124,0.16339869281045752,0.43386544779919095,-0.7777777777777778,-0.6,12,4378,1764,7224,10,0.2857142857142857,0,0,10,10,0.07142857142857142,100,101,44,245,0,-1,10,0.11994049366480079,10,397,0,106,44,10,547,291,0.14732376785665177,61,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2906,14044,61,2906,open
