F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-ArtifactResolutionException,F16-RepositoryBase,F16-RepositoryPolicy,F16-Plugin,F16-Object,F16-char,F16-ActivationFile,F16-NA,F16-Dependency,F16-Prerequisites,F16-void,F16-boolean,F16-ReportSet,F16-Repository,F16-String,F16-Date,F16-ConfigurationContainer,F16-PluginConfiguration,F16-Model,F16-Settings,F3-NA,F3-Class,F3-Integer,F3-DefaultBeanConfigurationRequest,F3-ArtifactRepository,F3-ArrayList<Artifact>,F3-File,F3-RepositoryMetadata,F3-InputStream,F3-null,F3-CompletionService<ProjectSegment>,F3-ProjectSegment,F3-XmlPullParser,F3-String,F3-int,F3-MavenSession,F3-String[],F3-Artifact,F3-TaskSegment,F3-CLIManager.LOG_FILE,F7--,F7-+=,F7-NA,F7-+,F12-File,F12-NA,F12-boolean,F12-String,F12-ThreadOutputMuxer,F12-List<String>,F17-static,F17-NA,F2-LifecycleMappingsXpp3Reader,F2-NA,F2-Integer,F2-Byte,F2-ByteArrayOutputStream,F2-Arrays,F2-StringTokenizer,F2-Short,F2-List<Exception>,F2-HashMap<String Artifact>,F2-MavenXpp3Reader,F2-String,F2-Iterator,F2-Collections,F2-Double,F2-ArtifactTransferEvent,F2-Long,F2-Float,F2-List,F2-File,F6-org.apache.maven.plugin.DefaultRepositoryRequest,F6-NA,F6-org.apache.maven.model.io.xpp3.RepositoryBase,F6-org.apache.maven.lifecycle.internal.Plugin,F6-org.apache.maven.lifecycle.internal.ThreadOutputMuxer,F6-java.io.PrintStream,F6-org.apache.maven.model.io.xpp3.InputLocation,F6-org.apache.maven.model.io.xpp3.PatternSet,F6-org.apache.maven.model.io.xpp3.ModelBase,F6-java.lang.Integer,F6-org.apache.maven.model.io.xpp3.ConfigurationContainer,F6-java.io.File,F6-java.util.HashMap<java.lang.String java.lang.String>,F6-org.apache.maven.model.io.xpp3.FileSet,F6-org.apache.maven.model.io.xpp3.XmlPullParserException,F6-org.apache.maven.settings.DefaultProjectBuildingRequest,F6-java.util.Date,F6-org.apache.maven.model.io.xpp3.PluginContainer,F6-org.apache.maven.model.io.xpp3.PluginConfiguration,F6-org.apache.maven.plugin.lifecycle.io.xpp3.XmlPullParserException,F13-private,F13-NA,F13-public,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-shortValue,F1-doubleValue,F1-startTag,F1-getAttributeValue,F1-getAttributeCount,F1-delete,F1-NA,F1-getId,F1-intValue,F1-getBasedir,F1-getPluginRepositories,F1-longValue,F1-get,F1-equals,F1-floatValue,F1-charAt,F1-getTouchfile,F1-getDependencies,F1-getName,F1-byteValue,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.lang.Number,F5-java.util.AbstractList,F5-java.lang.AbstractStringBuilder,F5-java.util.HashSet,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.text.DateFormat,F9-request,F9-artifacts,F9-start,F9-buildStartTime,F9-username,F9-dependency,F9-project,F9-executionPlanItem,F9-upstreamProject,F9-remoteRepositories,F9-dependant,F9-cpc,F9-graph,F9-stop,F9-plugin,F9-pomArtifact,F9-originatingArtifact,F9-NA,F9-relocatedArtifact,F9-dataBuffer,F10-NA,F19-NA,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-Integer,F4-boolean,F4-Exception,F4-long,F4-Date,F4-float,F4-char,F4-Object,F4-File,F4-void,F4-double,F4-List,F4-StringBuilder,F4-int,F4-String,F4-Build,F4-short,F4-Iterator,F4-byte,F8-CacheRecord,F8-Dependency,F8-SettingsAdapter,F8-ClasspathGraphVisitor,F8-MojoExecution,F8-MetadataResolutionResult,F8-Authentication,F8-DefaultProjectBuilderConfiguration,F8-NA,F8-ArtifactTransferEvent,F8-DependencyLogEntry,F8-ProjectBuilder,F11-artifactExists,F11-NA,F11-artifactUri,F11-DEFAULT_USER_SETTINGS_FILE,F11-messages,F11-threadOutputMuxer,F11-userMavenConfigurationHome,F11-EMPTY_PROJECT_GROUP_ID,F11-alias,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-handyande@apache.org,F71-ogusakov@apache.org,F71-vsiveton@apache.org,F71-brett@apache.org,F71-hboutemy@apache.org,F71-kenney@apache.org,F71-sisbell@apache.org,F71-mkleint@apache.org,F71-carlos@apache.org,F71-evenisse@apache.org,F71-olamy@apache.org,F71-jvanzyl@apache.org,F71-brianf@apache.org,F71-ifedorenko@apache.org,F71-bentmann@apache.org,F71-pgier@apache.org,F71-krosenvold@apache.org,F71-joakime@apache.org,F71-trygvis@apache.org,F71-jdcasey@apache.org,F74,F73,F84,F146,category
1249,org/apache/maven/model/io/xpp3,org/apache/maven/model/io/xpp3/MavenXpp3Writer.java,0,true,57,45,5355,1,0,179,15,3,0.5944195316392625,1576,377,0.23921319796954316,1.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,184,60,STYLE,0.15945611866501855,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,20,3,6,0.20353982300884957,0.06637168141592921,0.00663716814159292,-1.0,0.031007751937984496,0.0014307748217969958,0.05778894472361809,0.4931046897048161,-0.813953488372093,0.007416563658838072,0.022249690976514216,0.4931046897048161,-1.0,-1.0,0,8929,2678,10178,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,8926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10178,8926,0,open
1249,org/apache/maven/model/io/xpp3,org/apache/maven/model/io/xpp3/MavenXpp3Writer.java,0,true,31,45,5355,1,0,179,16,3,0.6278026905829597,1576,377,0.23921319796954316,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,184,60,STYLE,0.15945611866501855,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,20,3,1,0.20353982300884957,0.06637168141592921,0.0011061946902654867,-1.0,0.031007751937984496,0.0014307748217969958,0.05778894472361809,0.4931046897048161,-0.813953488372093,0.007416563658838072,0.022249690976514216,0.4931046897048161,-1.0,-1.0,0,8929,2678,10178,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,8926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10178,8926,0,open
1249,org/apache/maven/model/io/xpp3,org/apache/maven/model/io/xpp3/MavenXpp3Writer.java,0,true,20,45,5355,1,0,179,5,3,0.672645739910314,1576,377,0.23921319796954316,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,184,60,STYLE,0.15945611866501855,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,20,3,3,0.20353982300884957,0.06637168141592921,0.00331858407079646,-1.0,0.031007751937984496,0.0014307748217969958,0.05778894472361809,0.4931046897048161,-0.813953488372093,0.007416563658838072,0.022249690976514216,0.4931046897048161,-1.0,-1.0,0,8929,2678,10178,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,8926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10178,8926,0,open
1249,org/apache/maven/model/io/xpp3,org/apache/maven/model/io/xpp3/MavenXpp3Writer.java,0,true,20,45,5355,1,0,179,5,3,0.6676631788739412,1576,377,0.23921319796954316,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,184,60,STYLE,0.15945611866501855,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,20,3,3,0.20353982300884957,0.06637168141592921,0.00331858407079646,-1.0,0.031007751937984496,0.0014307748217969958,0.05778894472361809,0.4931046897048161,-0.813953488372093,0.007416563658838072,0.022249690976514216,0.4931046897048161,-1.0,-1.0,0,8929,2678,10178,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,8926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10178,8926,0,open
1249,org/apache/maven/model/io/xpp3,org/apache/maven/model/io/xpp3/MavenXpp3Writer.java,0,true,41,45,5355,1,0,179,13,3,0.6980568011958147,1576,377,0.23921319796954316,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,184,60,STYLE,0.15945611866501855,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,20,3,2,0.20353982300884957,0.06637168141592921,0.0022123893805309734,-1.0,0.031007751937984496,0.0014307748217969958,0.05778894472361809,0.4931046897048161,-0.813953488372093,0.007416563658838072,0.022249690976514216,0.4931046897048161,-1.0,-1.0,0,8929,2678,10178,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,8926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10178,8926,0,open
1249,org/apache/maven/model/io/xpp3,org/apache/maven/model/io/xpp3/MavenXpp3Writer.java,0,true,41,45,5355,1,0,179,13,3,0.693074240159442,1576,377,0.23921319796954316,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,184,60,STYLE,0.15945611866501855,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,20,3,2,0.20353982300884957,0.06637168141592921,0.0022123893805309734,-1.0,0.031007751937984496,0.0014307748217969958,0.05778894472361809,0.4931046897048161,-0.813953488372093,0.007416563658838072,0.022249690976514216,0.4931046897048161,-1.0,-1.0,0,8929,2678,10178,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,8926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10178,8926,0,open
1249,org/apache/maven/model/io/xpp3,org/apache/maven/model/io/xpp3/MavenXpp3Writer.java,0,true,15,45,5355,1,0,179,4,3,0.7184853014449427,1576,377,0.23921319796954316,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,184,60,STYLE,0.15945611866501855,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,20,3,2,0.20353982300884957,0.06637168141592921,0.0022123893805309734,-1.0,0.031007751937984496,0.0014307748217969958,0.05778894472361809,0.4931046897048161,-0.813953488372093,0.007416563658838072,0.022249690976514216,0.4931046897048161,-1.0,-1.0,0,8929,2678,10178,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,8926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10178,8926,0,open
1249,org/apache/maven/model/io/xpp3,org/apache/maven/model/io/xpp3/MavenXpp3Writer.java,0,true,12,45,5355,1,0,179,3,3,0.7309417040358744,1576,377,0.23921319796954316,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,184,60,STYLE,0.15945611866501855,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,20,3,2,0.20353982300884957,0.06637168141592921,0.0022123893805309734,-1.0,0.031007751937984496,0.0014307748217969958,0.05778894472361809,0.4931046897048161,-0.813953488372093,0.007416563658838072,0.022249690976514216,0.4931046897048161,-1.0,-1.0,0,8929,2678,10178,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,8926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10178,8926,0,open
1249,org/apache/maven/model/io/xpp3,org/apache/maven/model/io/xpp3/MavenXpp3Writer.java,0,true,24,45,5355,1,0,179,7,3,0.7473841554559043,1576,377,0.23921319796954316,1.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,184,60,STYLE,0.15945611866501855,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,20,3,1,0.20353982300884957,0.06637168141592921,0.0011061946902654867,-1.0,0.031007751937984496,0.0014307748217969958,0.05778894472361809,0.4931046897048161,-0.813953488372093,0.007416563658838072,0.022249690976514216,0.4931046897048161,-1.0,-1.0,0,8929,2678,10178,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,8926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10178,8926,0,open
1249,org/apache/maven/model/io/xpp3,org/apache/maven/model/io/xpp3/MavenXpp3Writer.java,0,true,12,45,5355,1,0,179,3,3,0.7638266068759342,1576,377,0.23921319796954316,1.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,184,60,STYLE,0.15945611866501855,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,20,3,1,0.20353982300884957,0.06637168141592921,0.0011061946902654867,-1.0,0.031007751937984496,0.0014307748217969958,0.05778894472361809,0.4931046897048161,-0.813953488372093,0.007416563658838072,0.022249690976514216,0.4931046897048161,-1.0,-1.0,0,8929,2678,10178,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,8926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10178,8926,0,open
1249,org/apache/maven/model/io/xpp3,org/apache/maven/model/io/xpp3/MavenXpp3Writer.java,0,true,66,45,5355,1,0,179,18,3,0.8061783756851021,1576,377,0.23921319796954316,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,184,60,STYLE,0.15945611866501855,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,20,3,5,0.20353982300884957,0.06637168141592921,0.0055309734513274336,-1.0,0.031007751937984496,0.0014307748217969958,0.05778894472361809,0.4931046897048161,-0.813953488372093,0.007416563658838072,0.022249690976514216,0.4931046897048161,-1.0,-1.0,0,8929,2678,10178,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,8926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10178,8926,0,open
1249,org/apache/maven/model/io/xpp3,org/apache/maven/model/io/xpp3/MavenXpp3Writer.java,0,true,66,45,5355,1,0,179,18,3,0.7917289486796213,1576,377,0.23921319796954316,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,184,60,STYLE,0.15945611866501855,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,20,3,5,0.20353982300884957,0.06637168141592921,0.0055309734513274336,-1.0,0.031007751937984496,0.0014307748217969958,0.05778894472361809,0.4931046897048161,-0.813953488372093,0.007416563658838072,0.022249690976514216,0.4931046897048161,-1.0,-1.0,0,8929,2678,10178,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,8926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10178,8926,0,open
1249,org/apache/maven/model/io/xpp3,org/apache/maven/model/io/xpp3/MavenXpp3Writer.java,0,true,66,45,5355,1,0,179,18,3,0.8161434977578476,1576,377,0.23921319796954316,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,184,60,STYLE,0.15945611866501855,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,20,3,5,0.20353982300884957,0.06637168141592921,0.0055309734513274336,-1.0,0.031007751937984496,0.0014307748217969958,0.05778894472361809,0.4931046897048161,-0.813953488372093,0.007416563658838072,0.022249690976514216,0.4931046897048161,-1.0,-1.0,0,8929,2678,10178,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,8926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10178,8926,0,open
1249,org/apache/maven/model/io/xpp3,org/apache/maven/model/io/xpp3/MavenXpp3Writer.java,0,true,66,45,5355,1,0,179,18,3,0.7987045341305431,1576,377,0.23921319796954316,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,184,60,STYLE,0.15945611866501855,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,20,3,5,0.20353982300884957,0.06637168141592921,0.0055309734513274336,-1.0,0.031007751937984496,0.0014307748217969958,0.05778894472361809,0.4931046897048161,-0.813953488372093,0.007416563658838072,0.022249690976514216,0.4931046897048161,-1.0,-1.0,0,8929,2678,10178,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,8926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10178,8926,0,open
